date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0192,0.0429,0.0381,0.0365,0.0375
2017-10-16,0.0617,0.0437,0.0409,0.0387,0.0384
2017-10-17,0.0179,0.0361,0.04,0.0384,0.0369
