date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.009,0.0126,0.0137,0.0155,0.0254
2017-10-16,0.0443,0.0171,0.0164,0.017,0.0261
2017-10-17,0.0382,0.0221,0.0183,0.0178,0.0269
