date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0088,0.0102,0.0118,0.0129,0.0182
2017-10-16,0.0101,0.0095,0.0108,0.0128,0.0179
2017-10-17,0.0088,0.0103,0.0106,0.0125,0.0178
