date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0136,0.017,0.0183,0.0174,0.0165
2017-10-16,0.0188,0.0142,0.0181,0.0178,0.0166
2017-10-17,0.0139,0.013,0.0167,0.018,0.0167
