date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.1003,0.0455,0.0351,0.0341,0.0329
2017-10-16,0.0372,0.0466,0.0359,0.0347,0.033
2017-10-17,0.0333,0.0491,0.0372,0.0349,0.0334
