date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0405,0.0338,0.0314,0.0279,0.0305
2017-10-16,0.0365,0.0312,0.0299,0.0291,0.0296
2017-10-17,0.0237,0.0308,0.0305,0.0293,0.0295
