date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0129,0.0155,0.0157,0.0204,0.0258
2017-10-16,0.0385,0.019,0.0177,0.0207,0.0259
2017-10-17,0.0224,0.0204,0.0187,0.0205,0.0259
