date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0111,0.0229,0.0261,0.0353,0.0353
2017-10-16,0.0305,0.0265,0.0224,0.0347,0.035
2017-10-17,0.0137,0.0238,0.0216,0.0331,0.0346
