date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0306,0.0323,0.0353,0.0384,0.0417
2017-10-16,0.0549,0.0375,0.0352,0.0393,0.0418
2017-10-17,0.0489,0.0392,0.0382,0.04,0.0423
