date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0059,0.0094,0.0112,0.0119,0.0172
2017-10-16,0.0178,0.0109,0.0109,0.0119,0.0173
2017-10-17,0.0075,0.0112,0.0106,0.0113,0.0171
