date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0922,0.0411,0.0351,0.0354,0.0395
2017-10-16,0.042,0.0436,0.0364,0.0361,0.0394
2017-10-17,0.0189,0.043,0.0349,0.035,0.0393
