date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0258,0.0191,0.0226,0.0232,0.027
2017-10-16,0.0292,0.0215,0.0209,0.0239,0.0272
2017-10-17,0.0185,0.0213,0.0197,0.0235,0.0275
