date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0202,0.0498,0.0463,0.0456,0.0544
2017-10-16,0.0532,0.0421,0.0457,0.0454,0.0533
2017-10-17,0.0319,0.0432,0.0436,0.0445,0.0534
