date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0293,0.0228,0.0224,0.0202,0.0232
2017-10-16,0.0382,0.0251,0.025,0.0211,0.0234
2017-10-17,0.0185,0.0256,0.0254,0.0209,0.0236
