date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0144,0.0305,0.0343,0.0418,0.0451
2017-10-16,0.034,0.0312,0.0292,0.041,0.0429
2017-10-17,0.026,0.0261,0.0292,0.0376,0.0426
