date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0188,0.0196,0.0183,0.0197,0.0243
2017-10-16,0.0205,0.0203,0.0188,0.0199,0.0238
2017-10-17,0.0252,0.0215,0.0196,0.0201,0.0238
