date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0088,0.0121,0.0137,0.0138,0.0167
2017-10-16,0.0204,0.014,0.0136,0.014,0.0166
2017-10-17,0.0137,0.0144,0.013,0.0139,0.0165
