date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0359,0.037,0.0376,0.0319,0.032
2017-10-16,0.0526,0.0385,0.0396,0.0335,0.0325
2017-10-17,0.0476,0.0431,0.0415,0.0346,0.033
