date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0326,0.0342,0.0302,0.0323,0.0267
2017-10-16,0.0338,0.0302,0.0305,0.0323,0.0266
2017-10-17,0.0269,0.0294,0.0308,0.0323,0.0266
