date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-3.01,5.38,3.603,4.62,5.196,5.333
2017-10-16,0.32,5.43,3.11,5.59,5.211,5.265
2017-10-13,-0.82,3.9,4.097,5.688,5.129,5.247
2017-10-12,-0.92,8.39,6.207,5.592,5.206,5.375
2017-10-11,-9.97,10.23,5.383,4.63,5.126,5.459
2017-10-10,2.14,5.92,3.113,3.726,4.666,5.196
2017-10-09,0.88,3.42,2.333,3.648,4.511,5.404
2017-09-29,1.23,3.58,3.097,3.886,4.685,6.157
2017-09-28,-4.28,5.71,3.747,4.104,4.908,6.504
2017-09-27,3.44,5.53,3.38,4.48,5.302,7.034
2017-09-26,1.91,4.61,3.093,4.5,5.378,7.643
2017-09-25,-3.39,4.67,4.087,4.452,5.821,7.723
2017-09-22,-4.8,7.59,4.407,4.55,6.825,7.94
2017-09-21,-2.23,5.63,3.333,4.194,6.945,8.075
2017-09-20,-1.28,4.37,3.177,4.998,7.748,8.483
2017-09-19,1.11,5.16,3.657,5.382,8.778,8.671
2017-09-18,-1.25,5.81,5.153,6.158,8.842,8.825
2017-09-15,-8.39,9.65,5.313,7.938,9.054,9.169
2017-09-14,-0.73,6.29,5.11,7.766,9.051,9.317
2017-09-13,0.9,9.04,7.917,9.24,9.597,9.549
2017-09-12,2.34,14.71,7.833,10.366,9.412,9.563
2017-09-11,1.78,8.79,7.483,8.584,8.687,9.579
2017-09-08,2.92,13.66,9.443,8.412,8.905,10.007
2017-09-07,5.77,14.67,6.823,7.604,8.726,9.767
2017-09-06,0.28,5.8,4.577,7.02,8.236,9.245
2017-09-05,-3.98,7.93,5.85,7.298,8.582,9.77
2017-09-04,1.54,9.62,7.123,7.204,9.284,10.388
2017-09-01,2.38,11.75,6.313,7.474,9.842,10.823
2017-08-31,0.37,7.19,4.883,7.498,9.673,10.824
2017-08-30,1.13,7.46,6.143,8.014,9.639,11.253
2017-08-29,-4.83,10.97,7.613,8.374,10.26,11.497
2017-08-28,5.64,11.87,7.213,9.17,10.883,11.471
2017-08-25,-0.84,9.77,6.343,9.836,11.311,11.439
2017-08-24,1.65,9.26,8.07,9.894,11.51,11.572
2017-08-23,-1.9,14.95,10.05,9.412,11.946,12.112
2017-08-22,5.14,15.2,8.42,9.156,11.563,11.731
2017-08-21,5.38,10.06,5.637,9.556,11.101,11.609
2017-08-18,-0.96,6.85,6.84,10.774,11.234,11.744
2017-08-17,-3.02,13.67,10.29,11.756,11.726,11.943
2017-08-16,-9.99,17.2,11.117,11.746,12.095,11.949
2017-08-15,9.4,16.15,9.303,10.53,11.298,11.73
2017-08-14,2.65,11.76,8.46,9.416,11.02,11.417
2017-08-11,0.0,13.62,8.247,9.342,11.053,11.179
2017-08-10,-3.83,11.12,7.233,8.972,10.675,11.063
2017-08-09,-2.27,10.58,7.323,10.22,10.939,11.259
2017-08-08,-3.76,11.39,7.72,9.95,11.272,11.47
2017-08-07,3.97,11.77,9.71,10.346,11.278,11.552
2017-08-04,-7.06,17.36,8.863,10.41,10.921,11.516
