date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-1.54,0.88,0.857,1.006,1.169,1.73
2017-10-16,-0.93,1.69,0.83,1.138,1.207,2.287
2017-10-13,0.42,0.8,0.82,1.042,1.195,2.354
2017-10-12,-1.51,1.66,1.067,1.174,1.406,2.473
2017-10-11,-1.89,1.54,0.917,1.068,1.563,2.543
2017-10-10,-0.49,1.21,0.89,1.024,1.938,2.667
2017-10-09,1.66,1.46,0.863,1.034,2.74,2.899
2017-09-29,1.01,1.13,0.817,1.056,2.864,3.172
2017-09-28,-1.9,1.32,0.86,1.412,3.01,3.357
2017-09-27,0.08,1.26,0.943,1.794,3.148,3.579
2017-09-26,1.76,1.57,1.493,2.6,3.363,3.699
2017-09-25,-5.02,2.91,2.047,4.132,3.675,3.896
2017-09-22,-1.26,3.23,2.84,4.09,3.939,4.079
2017-09-21,-4.58,5.29,4.84,3.962,4.007,4.485
2017-09-20,4.88,9.23,3.977,3.444,3.943,4.434
2017-09-19,-0.24,2.7,1.763,2.28,3.326,3.973
2017-09-18,2.91,2.59,1.763,2.678,3.508,3.935
2017-09-15,-3.66,2.7,2.037,3.27,3.815,3.879
2017-09-14,-2.13,3.41,2.7,3.512,4.476,3.805
2017-09-13,3.47,4.69,3.413,3.76,4.588,3.691
2017-09-12,-2.54,5.55,3.153,3.434,4.351,3.524
2017-09-11,2.04,3.91,2.853,3.228,4.008,3.271
2017-09-08,1.84,4.65,2.57,3.578,3.793,3.185
2017-09-07,0.56,3.06,2.527,4.51,3.486,3.039
2017-09-06,-1.03,4.52,3.393,4.804,3.35,2.986
2017-09-05,-3.08,5.66,4.99,4.364,3.117,2.891
2017-09-04,6.39,9.31,4.613,3.656,2.726,2.747
2017-09-01,3.21,4.53,2.283,2.146,2.057,2.267
2017-08-31,1.03,2.32,1.48,1.556,1.851,2.145
2017-08-30,1.21,2.12,1.293,1.432,1.845,2.346
2017-08-29,0.09,1.76,1.113,1.446,1.942,2.555
2017-08-28,1.05,1.58,1.093,1.444,2.116,2.888
2017-08-25,2.33,1.7,1.297,1.652,2.169,3.248
2017-08-24,-3.37,2.19,1.313,1.806,2.269,3.55
2017-08-23,-2.77,1.75,1.457,1.82,2.584,3.809
2017-08-22,-1.08,2.62,1.697,2.088,2.934,4.111
2017-08-21,2.38,2.47,1.577,2.264,3.348,4.303
2017-08-18,-0.93,2.26,1.783,2.192,3.799,4.393
2017-08-17,0.94,3.09,2.197,2.28,4.196,4.704
2017-08-16,-3.69,3.5,1.87,2.73,4.495,4.817
2017-08-15,-0.08,2.11,1.603,3.08,4.773,4.801
2017-08-14,0.91,2.7,2.68,4.01,5.111,4.951
2017-08-11,-8.27,5.34,3.53,4.866,5.224,4.991
2017-08-10,-2.52,5.25,4.003,5.044,5.382,4.926
2017-08-09,4.0,6.76,4.58,5.21,5.335,4.787
2017-08-08,-1.37,6.98,4.403,5.114,4.985,4.681
2017-08-07,5.52,6.23,4.103,4.816,4.724,4.697
2017-08-04,-2.88,6.08,4.12,4.336,4.43,4.407
2017-08-03,3.54,6.28,3.923,4.504,4.259,4.197
2017-08-02,-1.04,5.49,3.107,4.204,3.947,3.896
2017-08-01,-1.41,3.83,3.583,3.758,3.915,3.766
2017-07-31,3.66,6.92,3.9,3.866,4.254,3.677
2017-07-28,4.07,4.78,2.68,3.14,3.751,3.43
2017-07-27,-1.99,3.26,2.543,3.058,3.565,3.395
2017-07-26,-0.58,4.37,2.553,3.038,3.416,3.498
2017-07-25,-1.71,3.29,2.553,3.198,3.333,3.482
2017-07-24,3.7,4.37,2.51,3.984,3.253,3.532
2017-07-21,-1.74,3.16,2.777,3.488,3.138,3.653
2017-07-20,-0.17,5.17,4.13,3.44,3.247,3.681
2017-07-19,9.99,7.22,3.037,2.76,3.211,3.435
2017-07-18,2.23,1.89,1.603,2.024,2.902,3.082
2017-07-17,-5.77,2.92,1.563,2.144,3.117,3.101
2017-07-14,-2.81,1.77,1.77,2.204,3.443,3.009
2017-07-13,0.34,3.54,2.01,2.7,3.625,3.006
2017-07-12,2.45,2.49,1.903,2.954,3.418,2.843
2017-07-11,-4.9,3.22,2.49,3.282,3.362,2.755
2017-07-10,0.08,4.25,3.02,3.446,3.257,2.622
2017-07-07,2.65,4.81,2.98,3.832,2.987,2.461
2017-07-06,1.47,4.13,2.723,3.588,2.678,2.249
2017-07-05,1.41,4.04,3.407,3.056,2.375,2.062
2017-07-04,1.34,6.18,3.257,2.634,2.087,1.882
2017-07-03,5.15,3.59,1.687,1.832,1.592,1.532
2017-06-30,0.56,1.47,1.133,1.424,1.417,1.38
2017-06-29,1.14,1.93,1.367,1.474,1.432,1.326
2017-06-28,0.19,2.17,1.24,1.308,1.372,1.243
2017-06-27,0.77,1.55,1.09,1.106,1.289,1.127
2017-06-26,1.66,1.72,0.94,1.042,1.227,1.085
2017-06-23,0.29,1.1,0.753,1.066,1.186,0.999
2017-06-22,-1.64,1.16,0.797,1.17,1.142,0.961
2017-06-21,-1.43,1.23,1.023,1.204,1.094,0.941
2017-06-20,1.64,1.84,1.153,1.226,1.015,0.897
2017-06-19,-1.33,1.62,0.983,1.044,0.922,0.81
2017-06-16,0.96,1.33,0.89,0.982,0.803,0.737
2017-06-15,1.27,1.34,0.757,0.848,0.723,0.709
2017-06-14,0.89,0.93,0.747,0.716,0.675,0.667
2017-06-13,2.73,1.31,0.657,0.618,0.64,0.681
2017-06-12,-1.88,0.66,0.447,0.538,0.562,0.68
2017-06-09,-0.59,0.68,0.373,0.492,0.548,0.675
2017-06-08,-0.2,0.44,0.45,0.462,0.572,0.664
2017-06-07,2.21,0.91,0.447,0.546,0.598,0.687
2017-06-06,0.3,0.43,0.32,0.48,0.622,0.694
2017-06-05,0.61,0.53,0.463,0.5,0.708,0.705
2017-06-02,1.86,0.86,0.48,0.498,0.713,0.73
2017-06-01,-3.97,0.58,0.37,0.51,0.679,0.771
2017-05-31,-0.4,0.53,0.35,0.534,0.699,0.782
2017-05-26,-0.69,0.52,0.48,0.658,0.748,0.785
2017-05-25,2.62,0.92,0.54,0.812,0.756,0.823
2017-05-24,0.3,0.7,0.617,0.744,0.754,0.8
2017-05-23,-4.62,1.15,0.813,0.708,0.832,0.809
2017-05-22,0.78,1.29,0.623,0.634,0.791,0.789
2017-05-19,0.2,0.58,0.367,0.58,0.719,0.74
2017-05-18,-0.68,0.52,0.433,0.584,0.77,0.747
2017-05-17,0.0,0.78,0.6,0.66,0.776,0.783
2017-05-16,2.27,1.02,0.54,0.8,0.781,0.785
2017-05-15,0.6,0.6,0.5,0.744,0.765,0.79
2017-05-12,-1.37,0.9,0.793,0.738,0.76,0.832
2017-05-11,-2.77,1.48,0.74,0.776,0.739,0.813
2017-05-10,-2.87,0.74,0.437,0.596,0.696,0.781
2017-05-09,1.41,0.57,0.553,0.614,0.703,0.784
2017-05-08,-4.48,1.09,0.557,0.672,0.756,0.811
2017-05-05,-0.27,0.58,0.47,0.564,0.77,0.831
2017-05-04,-1.84,0.83,0.563,0.586,0.773,0.855
2017-05-03,1.7,0.86,0.47,0.63,0.79,0.84
2017-05-02,0.0,0.55,0.413,0.62,0.783,0.833
2017-04-28,-0.36,0.69,0.58,0.73,0.826,0.881
2017-04-27,2.37,1.05,0.62,0.838,0.895,0.931
2017-04-26,2.04,0.81,0.637,0.75,0.884,0.972
2017-04-25,-1.65,1.1,0.777,0.788,0.864,0.989
2017-04-24,-5.53,1.23,0.613,0.726,0.83,0.982
2017-04-21,-1.03,0.61,0.537,0.676,0.834,0.951
2017-04-20,-2.34,1.0,0.597,0.83,0.917,1.044
2017-04-19,-0.17,0.79,0.59,0.818,0.983,1.046
2017-04-18,-1.72,0.98,0.787,0.782,1.011,1.042
2017-04-17,-2.08,1.38,0.773,0.738,1.012,1.049
2017-04-14,-2.12,0.94,0.517,0.716,0.95,1.091
2017-04-13,0.24,0.61,0.457,0.816,1.057,1.191
2017-04-12,-1.47,0.76,0.677,1.026,1.099,1.225
2017-04-11,0.78,1.27,0.903,1.088,1.096,1.244
2017-04-10,-1.54,1.44,1.033,1.032,1.078,1.277
2017-04-07,0.15,1.66,0.91,0.896,1.135,1.316
2017-04-06,-0.08,1.07,0.687,0.966,1.212,1.349
2017-04-05,1.33,0.99,0.583,0.958,1.217,1.393
2017-03-31,0.86,0.76,0.923,0.906,1.223,1.495
2017-03-30,-3.71,2.01,1.013,0.972,1.324,1.618
2017-03-29,0.15,1.03,0.587,0.972,1.325,1.597
2017-03-28,-0.23,0.73,0.607,1.252,1.437,1.655
2017-03-27,0.46,1.09,1.033,1.33,1.537,1.761
2017-03-24,-1.65,2.01,1.48,1.322,1.681,1.871
2017-03-23,-1.69,2.43,1.183,1.274,1.74,2.002
2017-03-22,-0.15,1.12,0.723,1.192,1.667,2.183
2017-03-21,-0.94,1.05,0.94,1.398,1.745,2.779
2017-03-20,-0.07,1.77,1.263,1.534,1.872,2.913
2017-03-17,-2.41,2.02,1.39,1.686,1.969,2.909
2017-03-16,-0.35,2.15,1.293,1.802,2.164,2.915
2017-03-15,0.5,1.73,1.42,1.712,2.463,2.9
2017-03-14,-0.28,2.53,1.71,1.746,3.296,3.057
2017-03-13,2.17,2.6,1.433,1.704,3.35,3.004
2017-03-10,-1.14,1.7,1.2,1.732,3.261,3.029
2017-03-09,-0.14,1.9,1.407,2.186,3.302,3.012
2017-03-08,-0.43,2.32,1.687,2.834,3.304,3.009
2017-03-07,-0.71,2.74,2.237,4.382,3.48,3.04
2017-03-06,-1.67,3.97,3.037,4.448,3.38,2.931
2017-03-03,-0.96,5.14,5.067,3.996,3.28,2.749
2017-03-02,4.08,10.06,4.377,3.39,2.911,2.497
2017-03-01,1.97,3.07,1.593,1.762,2.091,1.917
2017-02-28,1.18,1.71,1.273,1.964,2.062,1.797
2017-02-27,-2.24,2.11,1.343,1.97,2.001,1.745
2017-02-24,-0.29,1.92,2.0,2.142,1.915,1.647
2017-02-23,2.74,4.08,1.94,2.048,1.858,1.57
2017-02-22,-0.59,1.74,1.57,1.604,1.587,1.34
2017-02-21,2.64,2.97,1.473,1.812,1.54,1.224
2017-02-20,1.3,1.45,1.103,1.438,1.335,1.106
2017-02-17,-1.95,1.86,1.547,1.398,1.254,1.051
2017-02-16,2.62,2.78,1.293,1.296,1.145,0.999
2017-02-15,-1.29,1.1,0.783,1.014,0.93,0.89
2017-02-14,-0.98,1.25,0.867,1.048,0.82,0.853
2017-02-13,0.3,1.35,0.907,0.982,0.815,0.813
2017-02-10,-0.82,1.37,0.88,0.84,0.742,0.805
2017-02-09,0.75,1.27,0.73,0.72,0.714,0.763
2017-02-08,0.84,0.92,0.52,0.592,0.701,0.761
2017-02-07,-0.08,0.64,0.47,0.408,0.664,0.749
2017-02-06,1.07,0.77,0.467,0.52,0.665,0.783
2017-02-03,-1.14,0.63,0.21,0.49,0.711,0.787
2017-02-02,0.0,0.0,0.4,0.582,0.722,0.846
2017-01-26,2.41,1.2,0.607,0.81,0.845,0.905
2017-01-25,-0.85,0.62,0.57,0.68,0.799,0.894
