date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,9.36,7.91,3.207,2.762,2.269,1.896
2017-10-16,-4.14,1.71,1.027,1.458,1.582,1.423
2017-10-13,-1.04,1.37,1.397,1.434,1.528,1.349
2017-10-12,3.79,2.82,1.403,1.596,1.533,1.324
2017-10-11,-1.67,1.39,0.993,1.54,1.39,1.179
2017-10-10,-0.83,1.59,1.257,1.498,1.324,1.137
2017-10-09,0.99,2.18,1.573,1.388,1.247,1.088
2017-09-29,3.06,2.54,1.24,1.186,1.088,1.125
2017-09-28,-1.39,1.18,0.74,0.962,0.934,1.006
2017-09-27,-0.46,1.04,0.737,1.004,0.88,0.985
2017-09-26,0.7,1.17,0.863,0.942,0.853,0.965
2017-09-25,0.47,1.42,0.937,0.872,0.821,0.953
2017-09-22,3.39,1.39,0.707,0.706,0.952,0.938
2017-09-21,-1.9,0.73,0.517,0.628,0.889,0.879
2017-09-20,1.12,0.82,0.47,0.61,0.903,0.875
2017-09-19,0.4,0.59,0.53,0.6,0.894,0.861
2017-09-18,-0.48,1.0,0.547,0.652,0.935,0.847
2017-09-15,-0.95,0.64,0.47,0.998,0.954,0.816
2017-09-14,-1.25,0.77,0.54,1.022,0.941,0.82
2017-09-13,-1.01,0.85,1.193,1.042,0.931,0.815
2017-09-12,1.57,2.73,1.163,1.018,0.907,0.839
2017-09-06,0.32,0.76,0.543,0.672,0.671,0.811
2017-09-05,-1.71,0.87,0.533,0.758,0.649,0.798
2017-09-04,-0.39,0.73,0.577,0.686,0.632,0.767
2017-09-01,1.17,1.0,0.73,0.674,0.628,0.769
2017-08-31,2.32,1.19,0.567,0.596,0.649,0.741
2017-08-30,0.16,0.51,0.393,0.432,0.761,0.737
2017-08-29,-0.56,0.67,0.427,0.438,0.767,0.747
2017-08-28,0.88,0.61,0.327,0.444,0.741,0.731
2017-08-25,1.05,0.37,0.303,0.46,0.755,0.751
2017-08-24,-1.04,0.54,0.413,0.628,0.776,0.761
2017-08-23,-1.43,0.7,0.463,0.982,0.835,0.755
2017-08-22,-0.86,0.69,0.633,0.956,0.831,0.747
2017-08-21,-0.39,1.21,1.173,0.9,0.806,0.75
2017-08-18,3.4,2.31,0.96,0.808,0.776,0.765
2017-08-17,0.65,0.57,0.327,0.462,0.597,0.685
2017-08-16,-0.08,0.41,0.387,0.574,0.584,0.73
2017-08-15,1.65,0.75,0.443,0.624,0.601,0.774
2017-08-14,1.68,0.58,0.57,0.562,0.6,0.798
2017-08-11,-3.33,1.13,0.597,0.628,0.685,0.812
2017-08-10,-1.44,0.66,0.367,0.506,0.684,0.825
2017-08-09,0.0,0.44,0.45,0.462,0.742,0.858
2017-08-08,-1.34,0.91,0.477,0.49,0.805,0.912
2017-08-07,0.72,0.52,0.32,0.456,0.825,0.909
2017-08-04,0.48,0.44,0.34,0.638,0.852,0.931
2017-08-03,-0.24,0.58,0.44,0.774,0.941,1.073
2017-08-02,-0.56,0.74,0.723,0.906,0.998,1.101
2017-08-01,-1.64,1.43,0.85,0.972,1.049,1.159
2017-07-31,-2.06,1.12,0.787,0.908,0.993,1.143
2017-07-28,2.11,1.24,0.77,0.842,0.965,1.209
2017-07-27,1.5,1.07,0.727,0.86,1.098,1.173
2017-07-26,-2.09,1.11,0.633,0.876,1.092,1.157
2017-07-25,-0.69,0.79,0.707,0.904,1.142,1.159
2017-07-24,-2.26,1.33,0.827,0.92,1.181,1.167
2017-07-21,1.53,1.15,0.8,0.822,1.26,1.13
2017-07-20,-0.68,1.25,0.707,1.106,1.215,1.099
2017-07-19,0.38,0.87,0.57,1.058,1.172,1.064
2017-07-18,-0.83,0.84,1.137,1.206,1.2,1.063
2017-07-17,-9.25,2.57,1.193,1.274,1.206,1.099
2017-07-14,-1.35,1.01,0.873,1.184,1.027,1.071
2017-07-13,2.21,1.61,0.93,1.122,0.994,1.089
2017-07-12,-1.9,1.18,1.1,0.964,0.906,1.08
2017-07-11,1.72,2.12,0.94,0.958,0.874,1.158
2017-07-10,-0.07,0.7,0.507,0.714,0.8,1.145
2017-07-07,0.55,0.82,0.657,0.73,0.945,1.246
2017-07-06,-2.37,1.15,0.683,0.702,0.991,1.39
2017-07-05,0.34,0.9,0.56,0.618,1.023,1.673
2017-07-04,-1.07,0.78,0.487,0.61,1.168,2.047
2017-07-03,1.09,0.68,0.47,0.73,1.283,2.176
2017-06-30,-0.41,0.73,0.53,1.024,1.436,2.406
2017-06-29,0.48,0.86,0.747,1.134,1.661,2.538
2017-06-28,-3.16,1.38,1.177,1.256,2.115,2.541
2017-06-27,2.29,2.15,1.143,1.45,2.627,2.519
2017-06-26,0.41,1.28,0.917,1.406,2.684,2.439
2017-06-23,-0.67,1.47,1.273,1.592,2.969,2.395
2017-06-22,-4.24,2.35,1.427,1.894,3.093,2.345
2017-06-21,-0.19,1.93,1.38,2.504,2.949,2.263
2017-06-20,-0.89,2.21,1.73,3.418,2.861,2.257
2017-06-19,-0.63,2.98,2.793,3.52,2.735,2.237
2017-06-16,-4.92,5.4,3.967,3.75,2.499,2.098
2017-06-15,9.97,6.5,3.073,3.212,2.031,1.83
2017-06-14,-1.56,2.72,2.283,2.094,1.492,1.459
2017-06-13,4.2,4.13,2.28,1.76,1.405,1.389
2017-06-12,4.24,2.71,1.207,1.124,1.182,1.153
2017-06-09,-1.19,0.91,0.653,0.706,1.001,1.048
2017-06-08,-1.72,1.05,0.667,0.668,1.048,1.071
2017-06-07,1.25,0.95,0.523,0.68,1.036,1.077
2017-06-06,0.42,0.62,0.447,0.86,1.108,1.119
2017-06-05,1.34,0.72,0.61,1.116,1.106,1.189
2017-06-02,0.0,1.11,0.987,1.152,1.147,1.185
2017-06-01,-5.35,1.85,1.25,1.206,1.161,1.173
2017-05-31,3.75,1.9,0.933,1.022,1.09,1.103
2017-05-26,-0.69,0.9,0.76,0.976,1.058,1.001
2017-05-25,2.83,1.38,0.77,0.916,1.136,0.983
2017-05-24,-0.56,0.93,0.867,0.866,1.064,0.947
2017-05-23,2.23,1.67,0.757,0.93,1.064,0.932
2017-05-22,-2.05,0.6,0.577,0.824,0.976,0.875
2017-05-19,-0.7,1.13,0.793,1.02,0.954,0.889
2017-05-18,-4.68,1.25,0.797,1.13,0.903,0.865
2017-05-17,-1.84,1.14,0.907,1.012,0.863,0.83
2017-05-16,2.9,1.58,1.087,0.97,0.819,0.783
2017-05-15,6.93,1.68,0.78,0.812,0.742,0.719
2017-05-12,-1.28,0.66,0.53,0.552,0.656,0.68
2017-05-11,-1.33,0.93,0.573,0.544,0.666,0.685
2017-05-10,0.42,0.79,0.39,0.528,0.646,0.705
2017-05-09,1.29,0.38,0.333,0.51,0.611,0.735
2017-05-08,-3.52,0.62,0.49,0.596,0.634,0.788
2017-05-05,-0.55,0.85,0.517,0.636,0.682,0.791
2017-05-04,0.34,0.7,0.503,0.618,0.671,0.815
2017-05-03,-0.14,0.81,0.543,0.624,0.723,0.825
2017-05-02,-0.41,0.82,0.527,0.55,0.766,0.821
