date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-3.4,3.74,2.717,3.702,2.682,2.414
2017-10-16,-0.87,4.41,2.613,3.274,2.454,2.333
2017-10-13,-0.43,3.43,3.453,2.776,2.177,2.192
2017-10-12,4.29,6.93,2.843,2.454,2.056,2.08
2017-10-11,-0.9,1.6,1.173,1.342,1.592,1.784
2017-10-10,0.68,1.92,1.247,1.342,1.61,1.813
2017-10-09,0.8,1.82,1.063,1.25,1.671,1.827
2017-09-29,0.23,1.37,0.99,1.214,1.718,1.915
2017-09-28,0.0,1.6,1.02,1.384,1.756,1.995
2017-09-27,0.11,1.46,1.033,1.522,1.845,2.073
2017-09-26,1.04,1.64,1.287,1.586,1.902,2.185
2017-09-25,-1.03,2.22,1.503,1.764,1.951,2.299
2017-09-22,-1.46,2.29,1.357,1.778,2.043,2.373
2017-09-21,-1.33,1.78,1.437,1.67,2.071,2.571
2017-09-20,1.46,2.53,1.607,1.812,2.17,2.619
2017-09-19,-1.44,2.29,1.347,1.712,2.232,2.619
2017-09-18,-0.11,1.75,1.413,1.68,2.337,2.648
2017-09-15,0.89,2.49,1.507,1.958,2.495,2.879
2017-09-14,-1.21,2.03,1.387,1.974,2.773,3.053
2017-09-13,1.0,2.13,1.757,2.122,2.819,3.163
2017-09-12,-1.43,3.14,1.903,2.326,2.86,3.301
2017-09-11,0.66,2.57,1.78,2.366,2.818,3.306
2017-09-08,-0.88,2.77,1.973,2.518,3.083,3.523
2017-09-07,-1.83,3.15,2.163,3.018,3.316,3.633
2017-09-06,0.54,3.34,2.223,2.886,3.369,3.854
2017-09-05,-2.12,3.33,2.867,2.726,3.454,4.254
2017-09-04,2.05,5.27,2.587,2.604,3.443,4.661
2017-09-01,0.65,2.49,1.677,2.594,3.498,4.744
2017-08-31,-0.65,2.54,1.753,3.116,3.691,5.185
2017-08-30,0.54,2.72,2.647,3.344,4.084,5.979
2017-08-29,-3.16,5.22,3.44,3.638,4.746,6.364
2017-08-28,1.39,5.1,2.927,3.238,5.168,6.423
2017-08-25,0.54,3.68,2.623,3.382,5.309,6.935
2017-08-24,1.08,4.19,2.47,3.53,5.851,7.68
2017-08-23,-0.22,3.22,3.013,3.986,6.878,8.462
2017-08-22,-3.25,5.82,3.413,5.21,7.405,8.372
2017-08-21,0.84,4.42,3.63,5.934,7.433,8.202
2017-08-18,-2.77,6.47,5.27,6.352,8.269,8.104
2017-08-17,-1.22,9.34,6.26,6.878,9.108,7.94
2017-08-16,3.9,9.44,5.317,7.902,9.766,7.49
2017-08-15,-2.06,6.51,5.203,7.712,9.009,7.098
2017-08-14,2.11,9.1,7.853,7.63,8.685,6.865
2017-08-11,2.48,14.46,7.65,8.366,8.07,6.485
2017-08-10,1.31,8.49,4.863,8.446,7.025,5.84
2017-08-09,-1.3,6.1,6.293,9.932,6.435,5.491
2017-08-08,1.2,12.78,9.213,9.086,6.181,5.224
2017-08-07,1.67,14.86,10.26,7.184,5.204,4.543
2017-08-04,10.02,15.92,5.93,4.802,4.058,3.701
2017-08-03,0.24,1.87,1.713,2.42,2.945,2.887
2017-08-02,-1.92,3.27,2.073,2.564,3.084,2.896
2017-08-01,-0.83,2.95,2.32,2.622,2.966,2.843
2017-07-31,-1.99,4.01,2.2,2.634,2.928,2.893
2017-07-28,-1.83,2.59,2.05,2.512,2.75,2.84
2017-07-27,0.58,3.56,2.19,2.952,2.861,3.086
2017-07-26,0.93,3.01,2.137,2.892,2.706,3.033
2017-07-25,-1.6,3.4,2.73,2.708,2.652,3.023
2017-07-24,2.35,4.79,2.683,2.542,2.683,2.913
2017-07-21,2.16,3.26,1.783,2.03,2.525,2.759
2017-07-20,0.0,2.09,1.553,2.118,2.827,2.792
2017-07-19,3.09,2.57,1.6,2.102,2.894,2.845
2017-07-18,2.02,2.23,1.977,2.082,2.924,2.851
2017-07-17,-6.37,3.7,1.903,2.378,2.876,2.866
2017-07-14,-0.23,2.01,1.493,2.28,2.753,2.901
2017-07-13,1.31,2.47,2.06,3.134,2.928,2.957
2017-07-12,-2.33,3.71,2.307,3.192,2.969,2.913
2017-07-11,-1.49,3.21,3.163,3.024,2.865,2.853
2017-07-10,1.63,6.28,3.013,2.732,2.789,2.969
2017-07-07,1.18,2.76,1.877,1.97,2.583,2.723
2017-07-06,-1.51,2.87,1.54,2.17,2.592,2.867
2017-07-05,-0.35,1.75,1.407,2.172,2.486,2.978
2017-07-04,0.58,2.47,2.077,2.356,2.593,3.113
2017-07-03,-2.27,3.76,2.213,2.352,2.841,3.148
2017-06-30,0.11,2.88,1.85,2.444,2.724,3.005
2017-06-29,2.81,2.67,1.707,2.438,2.928,2.933
2017-06-28,-1.16,2.45,2.223,2.266,3.114,2.917
2017-06-27,3.1,4.22,2.357,2.34,3.246,2.907
2017-06-26,1.33,2.85,1.553,2.486,3.124,2.778
2017-06-23,2.73,1.81,1.543,2.434,3.001,2.747
2017-06-22,-1.95,2.82,2.59,3.056,2.999,2.775
2017-06-21,-2.44,4.95,2.513,3.398,2.961,2.735
2017-06-20,-0.24,2.59,2.503,3.162,2.695,2.497
2017-06-19,3.06,4.92,3.15,3.244,2.665,2.409
2017-06-16,2.31,4.53,2.767,2.584,2.412,2.149
2017-06-15,1.91,3.77,2.257,2.036,2.181,1.97
2017-06-14,1.03,3.0,1.54,1.77,2.026,1.842
2017-06-13,2.17,1.62,1.137,1.628,1.864,1.789
2017-06-12,-2.56,1.79,1.41,1.762,1.83,1.778
2017-06-09,1.23,2.44,1.577,1.882,1.752,1.725
2017-06-08,-0.39,2.29,1.527,1.838,1.693,1.667
2017-06-07,1.44,2.29,1.56,1.824,1.649,1.684
2017-06-06,0.53,2.39,1.537,1.642,1.64,1.679
2017-06-05,2.29,2.22,1.48,1.42,1.547,1.629
2017-06-02,4.58,2.22,1.2,1.178,1.425,1.587
2017-06-01,-3.47,1.38,0.887,1.104,1.36,1.613
2017-05-31,-0.07,1.28,0.763,1.198,1.476,1.671
2017-05-26,-0.47,1.01,0.953,1.382,1.57,1.807
2017-05-25,2.5,1.85,1.233,1.472,1.633,2.0
2017-05-24,0.63,1.85,1.35,1.302,1.607,2.072
2017-05-23,-5.04,2.2,1.22,1.246,1.683,2.124
2017-05-22,-2.27,1.46,0.82,1.314,1.687,2.136
2017-05-19,-0.83,1.0,0.857,1.466,1.873,2.135
2017-05-18,-0.83,1.57,1.37,1.594,2.164,2.215
2017-05-17,0.51,2.54,1.587,1.598,2.3,2.349
2017-05-16,2.63,2.22,1.287,1.612,2.309,2.371
2017-05-15,0.8,1.64,1.077,1.616,2.325,2.385
2017-05-12,-0.85,1.59,1.4,1.952,2.306,2.481
2017-05-11,0.73,2.61,1.617,2.416,2.367,2.666
2017-05-10,-1.82,2.24,1.853,2.48,2.463,2.667
2017-05-09,1.85,3.32,2.41,2.558,2.526,2.719
2017-05-08,-5.44,3.91,2.28,2.37,2.438,2.649
2017-05-05,-2.92,2.93,1.853,1.878,2.354,2.679
2017-05-04,-2.72,2.63,1.67,1.732,2.498,2.786
2017-05-03,0.65,2.38,1.277,1.92,2.498,2.832
2017-05-02,-0.3,1.45,1.217,2.018,2.562,3.126
2017-04-28,2.12,2.2,1.923,2.216,2.644,3.819
2017-04-27,-0.54,3.57,2.147,2.39,2.86,3.978
2017-04-26,-2.12,2.87,1.77,2.55,2.956,4.159
2017-04-25,1.44,2.44,1.837,2.502,3.001,4.128
2017-04-24,-3.24,3.07,2.48,2.618,3.436,4.177
2017-04-21,-4.74,4.37,2.333,2.458,4.313,4.341
2017-04-20,1.28,2.63,1.883,2.456,4.335,4.303
2017-04-19,-1.38,3.02,1.763,2.836,4.701,4.278
2017-04-18,-0.11,2.27,2.21,2.896,4.639,4.247
2017-04-17,-2.88,4.36,2.963,3.8,4.729,4.351
2017-04-14,-2.04,4.53,2.617,5.296,4.846,4.248
2017-04-13,0.1,3.32,3.37,5.308,4.774,4.191
2017-04-12,-1.95,6.79,6.21,5.902,4.667,4.187
2017-04-11,5.93,11.84,5.477,5.024,4.243,3.917
2017-04-10,0.22,4.59,3.627,3.29,3.443,3.361
2017-04-07,2.46,6.29,2.897,3.478,3.265,3.387
2017-04-06,-0.11,2.4,1.857,2.982,3.003,3.298
2017-04-05,1.19,3.17,2.9,2.952,3.09,3.424
2017-03-31,2.43,5.53,3.113,2.828,3.046,3.467
2017-03-30,-3.35,3.81,2.02,2.49,2.844,3.523
2017-03-29,-0.17,2.25,1.6,2.29,2.96,3.483
2017-03-28,-1.48,2.55,2.13,2.574,3.231,3.674
2017-03-27,0.83,3.84,2.217,2.718,3.405,3.934
2017-03-24,0.61,2.81,2.16,2.496,3.403,4.033
2017-03-23,1.24,3.67,2.313,2.636,3.759,4.475
2017-03-22,-1.94,3.27,2.0,2.896,3.712,5.079
2017-03-21,-0.44,2.73,2.08,3.234,3.897,5.354
2017-03-20,0.39,3.51,2.827,3.546,4.269,5.361
2017-03-17,-3.06,4.97,3.31,3.608,4.451,5.257
2017-03-16,1.8,4.96,3.083,3.888,4.897,5.065
2017-03-15,-0.54,4.29,2.703,3.536,5.675,4.87
2017-03-14,-1.02,3.82,3.397,3.702,5.985,4.762
2017-03-13,3.05,6.37,3.19,4.228,5.887,4.667
2017-03-10,0.17,3.2,2.773,4.02,5.444,4.397
2017-03-09,-1.91,5.12,3.857,5.266,5.333,4.344
2017-03-08,0.11,6.45,3.927,6.79,5.025,4.2
2017-03-07,-0.54,5.33,4.92,6.978,4.647,3.908
2017-03-06,0.88,9.43,7.39,6.48,4.353,3.734
2017-03-03,6.9,12.74,6.71,4.982,3.642,3.288
2017-03-02,0.88,7.39,3.41,2.852,2.609,2.607
2017-03-01,1.07,2.84,1.593,1.782,2.166,2.378
2017-02-28,1.15,1.94,1.343,1.748,2.089,2.423
2017-02-27,-1.89,2.09,1.377,1.838,2.167,2.544
2017-02-24,0.9,2.04,1.57,1.884,2.232,2.641
2017-02-23,-1.87,2.67,1.687,1.958,2.281,2.793
2017-02-22,-0.52,2.39,1.57,2.016,2.409,2.881
2017-02-21,0.65,2.32,1.577,1.952,2.522,2.871
2017-02-20,0.89,2.41,1.79,2.032,2.665,2.961
2017-02-17,0.24,2.96,1.677,2.098,2.778,2.972
2017-02-16,1.14,2.07,1.597,2.012,2.915,2.993
2017-02-15,-1.3,2.72,1.82,2.388,3.107,3.036
2017-02-14,-1.23,2.74,1.757,2.548,3.059,2.996
2017-02-13,0.65,2.53,2.16,2.75,3.151,2.999
2017-02-10,-1.73,3.95,2.49,2.952,3.156,3.086
2017-02-09,-0.4,3.52,2.423,3.028,3.088,3.119
2017-02-08,0.52,3.75,2.43,3.122,3.008,3.067
2017-02-07,-1.76,3.54,2.623,2.82,2.845,2.989
2017-02-06,2.27,4.33,2.773,2.844,2.769,3.028
2017-02-03,0.88,3.99,2.077,2.494,2.72,3.049
2017-01-26,-0.23,2.24,1.967,2.35,2.766,3.299
2017-01-25,1.73,3.66,2.08,2.446,2.815,3.401
