date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,2.7,4.0,2.717,3.926,3.837,3.851
2017-10-16,-5.22,4.15,3.057,4.14,3.901,3.978
2017-10-13,0.57,5.02,3.827,4.32,3.814,4.026
2017-10-12,5.73,6.46,3.843,3.91,3.764,3.863
2017-10-11,-2.44,5.07,3.373,3.17,3.434,3.567
2017-10-10,5.84,5.05,2.673,2.734,3.306,3.309
2017-10-09,2.31,2.97,1.91,2.652,3.392,3.039
2017-09-29,1.57,2.76,1.883,2.714,3.582,2.981
2017-09-28,-2.4,2.89,2.51,3.066,3.563,2.91
2017-09-27,-1.84,4.64,2.64,3.12,3.476,2.841
2017-09-26,-1.09,3.28,2.6,2.95,3.133,2.737
2017-09-25,7.47,4.52,2.56,3.476,2.905,2.657
2017-09-22,-4.02,3.16,2.317,3.546,2.663,2.471
2017-09-21,-1.41,3.79,3.233,3.428,2.516,2.407
2017-09-20,2.66,5.91,3.593,3.074,2.323,2.301
2017-09-19,5.32,4.87,2.48,2.134,2.039,1.995
2017-09-18,2.46,2.57,1.53,1.36,1.76,1.767
2017-09-15,1.33,2.02,1.077,1.266,1.676,1.781
2017-09-14,0.29,1.21,0.737,1.2,1.695,1.729
2017-09-13,0.55,1.0,1.033,1.33,1.793,1.722
2017-09-12,-2.93,2.1,1.263,1.744,1.825,1.769
2017-09-11,-0.81,1.69,1.183,1.74,1.761,1.724
2017-09-08,0.69,1.86,1.643,1.748,1.869,1.723
2017-09-07,0.98,3.07,1.717,1.818,1.807,1.713
2017-09-06,1.97,2.08,1.27,1.642,1.611,1.639
2017-09-05,-1.4,1.73,1.313,1.49,1.573,1.785
2017-09-04,1.98,2.21,1.467,1.436,1.543,1.878
2017-09-01,0.68,2.19,1.17,1.548,1.49,2.041
2017-08-31,1.07,1.32,0.927,1.358,1.442,1.953
2017-08-30,-0.97,1.46,1.41,1.316,1.505,1.952
2017-08-29,1.77,2.77,1.337,1.364,1.786,1.929
2017-08-28,0.96,1.24,0.783,1.096,1.822,1.811
2017-08-25,1.37,1.11,0.937,1.184,2.163,1.794
2017-08-24,-2.96,1.7,1.043,1.304,2.139,1.778
2017-08-23,-1.73,1.43,1.037,1.354,2.1,1.733
2017-08-22,0.38,1.68,1.13,1.922,2.068,1.719
2017-08-21,-1.13,1.71,1.22,2.212,2.0,1.717
2017-08-18,-0.83,1.95,2.073,2.8,1.928,1.714
2017-08-17,2.5,4.27,2.467,2.584,1.82,1.75
2017-08-16,-1.71,3.13,2.593,1.992,1.496,1.577
2017-08-15,10.01,4.65,1.84,1.588,1.305,1.515
2017-08-14,1.92,0.87,0.727,0.858,1.004,1.311
2017-08-11,-4.81,1.31,0.807,0.882,1.084,1.404
2017-08-10,0.54,1.11,0.703,0.794,1.202,1.411
2017-08-09,-1.11,1.0,0.663,0.778,1.258,1.437
2017-08-08,-0.7,0.99,0.62,0.822,1.379,1.486
2017-08-07,0.13,0.87,0.633,0.952,1.439,1.535
2017-08-04,-0.18,1.03,0.75,1.112,1.578,1.615
2017-08-03,0.75,1.22,0.953,1.404,1.616,1.752
2017-08-02,-2.88,1.64,1.103,1.494,1.644,1.797
2017-08-01,-0.47,1.67,1.387,1.608,1.654,1.855
2017-07-31,1.52,2.49,1.387,1.592,1.66,2.04
2017-07-28,-2.04,1.67,1.293,1.546,1.617,2.24
2017-07-27,1.78,2.21,1.267,1.494,1.759,2.425
2017-07-26,-1.62,1.59,1.283,1.352,1.728,2.513
2017-07-25,3.21,2.26,1.223,1.382,1.82,2.678
2017-07-24,-1.52,1.41,0.97,1.276,2.038,2.847
2017-07-21,0.48,1.5,1.08,1.406,2.446,3.081
2017-07-20,-0.09,1.74,1.157,1.724,2.74,3.178
2017-07-19,0.17,1.73,1.263,1.756,2.919,3.183
2017-07-18,2.41,2.06,1.717,1.912,3.153,3.209
2017-07-17,-10.0,3.09,1.663,2.388,3.426,3.323
2017-07-14,-3.23,1.9,1.47,2.868,3.609,3.242
2017-07-13,-2.39,2.51,2.317,3.376,3.715,3.281
2017-07-12,-4.7,4.44,3.31,3.58,3.645,3.295
2017-07-11,-1.28,5.49,3.31,3.506,3.413,3.215
2017-07-10,-0.78,4.44,2.657,3.366,3.241,3.056
2017-07-07,1.73,3.53,2.533,3.462,2.985,3.016
2017-07-06,-1.39,4.07,2.953,3.348,2.881,3.005
2017-07-05,-0.78,4.79,3.237,2.896,2.746,3.135
2017-07-04,4.38,4.92,2.627,2.362,2.591,3.517
2017-07-03,1.34,2.96,1.59,2.132,2.409,3.672
2017-06-30,0.83,1.81,1.31,1.916,2.497,3.732
2017-06-29,-1.08,2.12,1.963,2.052,2.653,3.915
2017-06-28,1.51,3.77,1.883,2.172,3.043,4.115
2017-06-27,-0.94,1.88,1.457,2.066,3.717,4.078
2017-06-26,1.29,2.49,1.737,2.31,4.254,4.103
2017-06-23,1.7,2.72,1.987,2.58,4.391,4.064
2017-06-22,-3.92,3.24,2.113,2.71,4.574,4.067
2017-06-21,-2.03,3.1,2.313,3.266,4.762,4.085
2017-06-20,1.58,3.84,2.403,4.748,4.774,4.278
2017-06-19,-1.09,3.37,3.13,5.43,4.615,4.098
2017-06-16,-5.83,6.02,5.51,5.528,4.469,3.981
2017-06-15,4.71,10.51,5.92,5.234,4.143,3.742
2017-06-14,10.0,7.25,3.703,4.156,3.443,3.197
2017-06-13,1.77,3.86,2.803,3.35,3.318,2.87
2017-06-12,2.35,4.55,3.223,3.028,3.046,2.788
2017-06-09,2.14,5.12,2.78,2.5,2.753,2.615
2017-06-08,2.37,3.22,1.823,2.028,2.484,2.388
2017-06-07,2.42,2.25,1.387,2.086,2.396,2.373
2017-06-06,-2.24,1.91,1.557,2.836,2.405,2.371
2017-06-05,1.62,2.76,2.09,2.682,2.477,2.376
2017-06-02,-3.26,3.51,3.17,2.454,2.397,2.357
2017-06-01,-2.52,6.0,2.38,2.238,2.217,2.399
2017-05-31,9.99,1.14,0.92,1.506,1.917,2.451
2017-05-26,-0.04,1.62,1.35,1.746,2.025,2.573
2017-05-25,-2.78,2.43,1.59,1.948,2.061,2.639
2017-05-24,-4.63,2.34,1.56,1.854,2.066,2.66
2017-05-23,-5.94,2.34,1.657,1.728,2.246,2.617
2017-05-22,2.43,2.63,1.53,1.86,2.69,2.609
2017-05-19,0.9,1.96,1.223,1.778,2.724,2.661
2017-05-18,-2.59,1.71,1.57,1.782,2.789,2.689
2017-05-17,1.01,3.0,1.74,1.936,2.892,2.785
2017-05-16,2.52,2.22,1.4,2.164,2.761,2.807
2017-05-15,-2.1,1.98,1.487,3.076,2.762,2.834
2017-05-12,-2.13,2.48,2.207,3.274,2.904,2.852
2017-05-11,-3.81,4.14,3.64,3.3,2.895,2.785
2017-05-10,1.34,6.78,3.25,3.02,2.796,2.651
2017-05-09,10.01,2.97,1.86,2.002,2.45,2.363
2017-05-08,-9.55,2.61,1.783,1.854,2.416,2.258
2017-05-05,1.86,2.74,1.477,2.012,2.38,2.275
2017-05-04,-2.6,1.69,1.307,1.942,2.253,2.261
2017-05-03,-1.38,2.23,1.877,2.234,2.297,2.293
2017-05-02,2.95,3.4,1.93,2.452,2.321,2.266
2017-04-28,1.05,2.39,1.847,2.298,2.12,2.201
2017-04-27,1.85,3.15,2.157,2.27,2.167,2.291
2017-04-26,1.44,3.32,1.983,1.934,2.105,2.275
2017-04-25,1.3,2.63,1.627,1.696,1.99,2.177
2017-04-24,1.11,2.25,1.24,1.664,1.91,2.183
2017-04-21,-3.48,1.47,1.2,1.492,1.927,2.169
2017-04-20,-0.82,2.13,1.533,1.77,2.154,2.254
2017-04-19,2.87,2.47,1.287,1.85,2.233,2.275
2017-04-18,-1.27,1.39,1.417,1.79,2.171,2.309
2017-04-17,-8.29,2.86,1.797,1.878,2.303,2.429
2017-04-14,-3.96,2.53,1.567,1.79,2.222,2.375
2017-04-13,2.37,2.17,1.333,2.032,2.243,2.456
2017-04-12,-1.56,1.83,1.417,2.182,2.271,2.749
2017-04-11,2.06,2.42,2.053,2.186,2.386,2.741
2017-04-10,-8.31,3.74,2.22,2.244,2.463,2.701
2017-04-07,1.41,2.92,1.59,1.906,2.293,2.627
2017-04-06,-1.81,1.85,1.52,1.87,2.376,2.572
