date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.2,0.36,0.337,0.388,0.506,0.575
2017-10-16,-0.87,0.65,0.38,0.474,0.532,0.589
2017-10-13,0.2,0.49,0.31,0.464,0.528,0.579
2017-10-12,-0.87,0.44,0.41,0.496,0.561,0.583
2017-10-11,0.39,0.79,0.463,0.48,0.593,0.579
2017-10-10,0.58,0.6,0.417,0.466,0.59,0.565
2017-10-09,1.58,0.65,0.337,0.47,0.587,0.567
2017-09-29,0.3,0.36,0.36,0.462,0.572,0.6
2017-09-28,-0.98,0.72,0.447,0.554,0.59,0.621
2017-09-27,-0.1,0.62,0.41,0.562,0.557,0.633
2017-09-26,-1.35,0.61,0.477,0.59,0.553,0.637
2017-09-25,-0.58,0.82,0.527,0.582,0.555,0.651
2017-09-22,-1.33,0.76,0.507,0.518,0.587,0.651
2017-09-21,-1.22,0.76,0.443,0.474,0.579,0.649
2017-09-20,-0.19,0.57,0.357,0.4,0.593,0.641
2017-09-19,0.28,0.5,0.347,0.402,0.604,0.675
2017-09-18,0.0,0.54,0.31,0.428,0.636,0.695
2017-09-15,-0.75,0.39,0.323,0.548,0.663,0.726
2017-09-14,-0.83,0.58,0.403,0.606,0.698,0.78
2017-09-13,0.93,0.63,0.59,0.67,0.704,0.799
2017-09-12,0.94,1.14,0.607,0.68,0.749,0.811
2017-09-11,0.95,0.68,0.527,0.616,0.714,0.792
2017-09-08,-0.57,0.9,0.527,0.642,0.747,0.857
2017-09-07,-1.03,0.68,0.5,0.61,0.777,0.831
2017-09-06,0.19,0.82,0.543,0.602,0.795,0.82
2017-09-05,-1.11,0.81,0.517,0.654,0.795,0.805
2017-09-04,0.56,0.74,0.46,0.65,0.799,0.78
2017-09-01,0.37,0.64,0.573,0.704,0.891,0.759
2017-08-31,-1.29,1.08,0.623,0.816,0.878,0.746
2017-08-30,-0.82,0.79,0.6,0.772,0.821,0.714
2017-08-29,-0.73,1.01,0.737,0.778,0.802,0.719
2017-08-28,-0.18,1.2,0.687,0.746,0.744,0.696
2017-08-25,1.94,0.86,0.56,0.838,0.667,0.657
2017-08-24,-1.64,0.82,0.557,0.768,0.625,0.652
2017-08-23,-1.44,0.85,0.837,0.706,0.603,0.67
2017-08-22,3.43,1.66,0.723,0.656,0.605,0.661
2017-08-21,1.32,0.51,0.34,0.41,0.505,0.616
2017-08-18,-0.75,0.51,0.37,0.394,0.516,0.638
2017-08-17,1.23,0.6,0.343,0.38,0.543,0.657
2017-08-16,0.19,0.43,0.287,0.38,0.592,0.657
2017-08-15,-0.75,0.43,0.29,0.468,0.621,0.689
2017-08-14,1.14,0.44,0.347,0.514,0.676,0.717
2017-08-11,-2.77,0.6,0.49,0.55,0.716,0.757
2017-08-10,-1.81,0.87,0.51,0.586,0.735,0.851
2017-08-09,0.64,0.66,0.427,0.63,0.708,0.847
2017-08-08,-0.09,0.62,0.467,0.642,0.734,0.963
2017-08-07,2.71,0.78,0.623,0.714,0.757,1.033
2017-08-04,-1.66,1.09,0.603,0.726,0.783,1.022
2017-08-03,-0.28,0.72,0.567,0.666,0.874,1.022
2017-08-02,-2.42,0.98,0.607,0.642,0.883,1.028
2017-08-01,-0.98,0.84,0.543,0.63,1.025,1.035
2017-07-31,0.0,0.79,0.463,0.632,1.108,1.068
2017-07-28,-0.09,0.6,0.507,0.682,1.091,1.102
2017-07-27,0.62,0.92,0.59,0.962,1.14,1.169
2017-07-26,-0.62,0.85,0.63,0.94,1.129,1.174
2017-07-25,-2.84,1.04,1.013,1.25,1.153,1.173
2017-07-24,1.93,2.0,0.937,1.376,1.182,1.147
2017-07-21,0.09,0.81,1.07,1.1,1.112,1.095
2017-07-20,2.2,2.4,1.357,1.156,1.192,1.104
2017-07-19,4.36,1.67,0.763,0.838,1.051,0.989
2017-07-18,1.24,0.62,0.57,0.722,0.967,0.933
2017-07-17,-2.56,1.09,0.633,0.864,0.97,0.941
2017-07-14,-1.85,0.81,0.633,0.906,0.984,0.939
2017-07-13,1.96,1.09,0.807,1.066,0.997,1.031
2017-07-12,-0.75,1.33,0.877,1.046,0.955,1.001
2017-07-11,-3.05,1.3,0.97,0.946,0.905,0.963
2017-07-10,2.99,1.61,0.867,0.816,0.85,0.926
2017-07-07,-0.89,0.99,0.607,0.74,0.795,0.875
2017-07-06,0.0,0.83,0.493,0.73,0.915,0.859
2017-07-05,0.22,0.65,0.627,0.698,0.896,0.845
2017-07-04,1.43,1.23,0.723,0.734,0.907,0.837
2017-07-03,1.3,0.94,0.537,0.638,0.858,0.81
2017-06-30,-0.61,0.67,0.5,0.662,0.849,0.795
2017-06-29,0.61,0.83,0.527,0.966,0.857,0.822
2017-06-28,0.15,0.75,0.603,0.928,0.836,0.805
2017-06-27,0.08,1.06,1.083,0.93,0.813,0.8
2017-06-26,3.98,2.19,0.943,0.866,0.79,0.805
2017-06-23,0.08,0.64,0.467,0.598,0.643,0.69
2017-06-22,-0.95,0.76,0.5,0.62,0.686,0.682
2017-06-21,-0.55,0.74,0.53,0.592,0.668,0.669
2017-06-20,1.51,0.85,0.533,0.548,0.661,0.669
