date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-0.44,0.17,0.153,0.216,0.283,0.255
2017-10-16,0.05,0.29,0.21,0.294,0.282,0.261
2017-10-13,-0.39,0.34,0.207,0.324,0.27,0.271
2017-10-12,0.05,0.28,0.28,0.33,0.269,0.267
2017-10-11,1.59,0.56,0.333,0.308,0.264,0.268
2017-10-10,1.0,0.44,0.27,0.238,0.219,0.245
2017-10-09,-0.5,0.37,0.18,0.182,0.2,0.225
2017-09-29,-0.15,0.17,0.127,0.142,0.207,0.22
2017-09-28,-0.2,0.21,0.123,0.174,0.219,0.238
2017-09-27,-0.89,0.16,0.11,0.178,0.227,0.23
2017-09-26,-0.1,0.17,0.167,0.168,0.233,0.227
2017-09-25,1.14,0.33,0.187,0.184,0.229,0.227
2017-09-22,0.6,0.23,0.113,0.206,0.226,0.213
2017-09-21,0.05,0.11,0.12,0.218,0.247,0.206
2017-09-20,-0.6,0.25,0.23,0.254,0.245,0.214
2017-09-19,-0.15,0.44,0.243,0.248,0.232,0.213
2017-09-18,-0.54,0.29,0.193,0.186,0.204,0.199
2017-09-15,0.1,0.29,0.17,0.188,0.187,0.193
2017-09-14,-0.15,0.22,0.117,0.218,0.171,0.194
2017-09-13,-0.98,0.13,0.143,0.192,0.172,0.194
2017-09-12,-0.24,0.3,0.247,0.19,0.183,0.201
2017-09-11,-0.53,0.44,0.177,0.162,0.175,0.191
2017-09-08,0.15,0.09,0.07,0.098,0.152,0.169
2017-09-07,-0.29,0.12,0.093,0.106,0.173,0.171
2017-09-06,-0.58,0.16,0.093,0.128,0.183,0.172
2017-09-05,0.48,0.12,0.083,0.144,0.191,0.169
2017-09-04,0.14,0.13,0.12,0.164,0.193,0.173
2017-09-01,-0.77,0.23,0.157,0.18,0.192,0.177
2017-08-31,-0.67,0.24,0.153,0.194,0.181,0.179
2017-08-30,-0.99,0.22,0.143,0.19,0.17,0.183
2017-08-29,0.38,0.21,0.17,0.194,0.16,0.192
2017-08-28,0.24,0.3,0.173,0.18,0.156,0.202
2017-08-25,0.77,0.22,0.153,0.144,0.145,0.199
2017-08-24,1.07,0.24,0.127,0.124,0.15,0.19
2017-08-23,-1.29,0.14,0.087,0.102,0.156,0.183
2017-08-22,-0.76,0.12,0.08,0.098,0.177,0.181
2017-08-21,0.1,0.12,0.083,0.108,0.201,0.182
2017-08-18,-0.43,0.13,0.083,0.122,0.214,0.187
2017-08-17,0.52,0.12,0.097,0.15,0.21,0.193
2017-08-16,-0.33,0.17,0.12,0.186,0.211,0.199
2017-08-15,-1.03,0.19,0.153,0.222,0.206,0.211
2017-08-14,0.57,0.27,0.19,0.256,0.2,0.22
2017-08-11,-0.19,0.3,0.217,0.252,0.193,0.213
2017-08-10,0.85,0.35,0.237,0.21,0.185,0.205
2017-08-09,2.18,0.36,0.203,0.166,0.17,0.195
2017-08-08,1.13,0.25,0.113,0.118,0.17,0.183
2017-08-07,0.1,0.09,0.073,0.094,0.177,0.177
2017-08-04,-1.02,0.13,0.083,0.116,0.184,0.189
2017-08-03,0.0,0.12,0.083,0.134,0.189,0.21
2017-08-02,-0.72,0.13,0.11,0.15,0.198,0.226
2017-08-01,-0.1,0.2,0.14,0.196,0.203,0.282
2017-07-31,0.53,0.22,0.14,0.22,0.198,0.296
2017-07-28,0.63,0.2,0.187,0.208,0.203,0.302
2017-07-27,2.91,0.36,0.227,0.204,0.228,0.333
2017-07-26,-2.4,0.32,0.16,0.174,0.228,0.341
2017-07-25,-1.45,0.16,0.113,0.146,0.293,0.335
2017-07-24,-0.05,0.18,0.13,0.144,0.318,0.341
2017-07-21,1.07,0.21,0.13,0.162,0.331,0.348
2017-07-20,0.69,0.18,0.11,0.21,0.376,0.352
2017-07-19,0.34,0.15,0.14,0.246,0.406,0.373
2017-07-18,-0.93,0.27,0.24,0.41,0.415,0.373
2017-07-17,-0.1,0.45,0.27,0.438,0.412,0.369
2017-07-14,-1.11,0.36,0.443,0.41,0.396,0.353
2017-07-13,1.32,0.97,0.46,0.47,0.387,0.354
2017-07-12,-3.49,0.41,0.24,0.372,0.34,0.317
2017-07-11,-2.21,0.31,0.323,0.338,0.314,0.329
2017-07-10,0.14,0.66,0.38,0.324,0.304,0.326
2017-07-07,-0.73,0.48,0.24,0.25,0.258,0.301
2017-07-06,-0.18,0.24,0.16,0.208,0.248,0.28
2017-07-05,-0.27,0.24,0.177,0.26,0.265,0.276
2017-07-04,0.37,0.29,0.187,0.242,0.3,0.283
2017-07-03,0.41,0.27,0.257,0.226,0.298,0.288
2017-06-30,0.37,0.5,0.217,0.212,0.3,0.29
2017-06-29,-0.28,0.15,0.12,0.188,0.266,0.293
2017-06-28,0.0,0.21,0.137,0.24,0.269,0.301
2017-06-27,0.05,0.2,0.193,0.316,0.282,0.323
2017-06-26,0.74,0.38,0.263,0.33,0.299,0.348
2017-06-23,-0.14,0.41,0.333,0.312,0.291,0.345
2017-06-22,-0.05,0.59,0.287,0.262,0.305,0.331
2017-06-21,0.83,0.27,0.187,0.18,0.272,0.321
2017-06-20,-1.46,0.29,0.15,0.194,0.299,0.34
2017-06-19,0.18,0.16,0.113,0.21,0.328,0.373
2017-06-16,-0.27,0.18,0.173,0.238,0.346,0.413
2017-06-15,0.23,0.34,0.237,0.312,0.347,0.431
2017-06-14,-1.4,0.37,0.223,0.296,0.358,0.443
2017-06-13,-0.14,0.3,0.283,0.33,0.376,0.478
2017-06-12,2.35,0.55,0.27,0.386,0.425,0.49
2017-06-09,-0.14,0.26,0.267,0.344,0.446,0.472
2017-06-08,0.69,0.54,0.373,0.33,0.465,0.481
2017-06-07,1.46,0.58,0.307,0.312,0.463,0.474
2017-06-06,-0.28,0.34,0.177,0.306,0.494,0.473
2017-06-05,-0.51,0.19,0.213,0.396,0.508,0.481
2017-06-02,-0.51,0.45,0.333,0.51,0.517,0.507
2017-06-01,1.22,0.55,0.447,0.51,0.511,0.5
2017-05-31,1.86,0.79,0.517,0.504,0.5,0.492
2017-05-26,-2.24,0.76,0.403,0.524,0.478,0.469
2017-05-25,-0.6,0.45,0.323,0.468,0.447,0.446
2017-05-24,0.23,0.52,0.47,0.434,0.46,0.455
2017-05-23,0.99,0.89,0.457,0.408,0.443,0.445
2017-05-22,1.33,0.48,0.253,0.318,0.397,0.404
2017-05-19,0.1,0.28,0.223,0.336,0.394,0.387
2017-05-18,0.48,0.39,0.277,0.37,0.407,0.407
2017-05-17,-0.71,0.44,0.337,0.408,0.426,0.402
2017-05-16,0.43,0.57,0.34,0.39,0.419,0.402
2017-05-15,1.21,0.45,0.343,0.362,0.39,0.387
2017-05-12,3.87,0.58,0.31,0.362,0.367,0.397
2017-05-11,0.61,0.35,0.26,0.328,0.367,0.406
2017-05-10,0.81,0.43,0.293,0.374,0.364,0.449
2017-05-09,-1.9,0.45,0.287,0.362,0.365,0.443
2017-05-08,0.45,0.41,0.33,0.328,0.355,0.425
2017-05-05,1.43,0.58,0.317,0.29,0.374,0.414
2017-05-04,1.29,0.37,0.217,0.29,0.387,0.389
2017-05-03,0.52,0.28,0.167,0.28,0.449,0.388
2017-05-02,-0.67,0.22,0.267,0.312,0.456,0.391
2017-04-28,-0.36,0.58,0.3,0.338,0.451,0.398
2017-04-27,-0.31,0.32,0.253,0.342,0.418,0.376
2017-04-26,0.67,0.44,0.263,0.42,0.406,0.373
2017-04-25,-1.07,0.35,0.317,0.53,0.398,0.368
2017-04-24,0.46,0.6,0.437,0.53,0.395,0.391
2017-04-21,0.77,0.71,0.567,0.444,0.368,0.371
2017-04-20,3.19,0.99,0.447,0.352,0.322,0.349
2017-04-19,0.64,0.35,0.173,0.194,0.251,0.326
2017-04-18,-0.05,0.17,0.14,0.196,0.252,0.322
2017-04-17,-0.43,0.25,0.15,0.226,0.304,0.343
2017-04-14,-0.27,0.2,0.187,0.242,0.309,0.369
2017-04-13,1.56,0.36,0.227,0.252,0.327,0.45
2017-04-12,0.54,0.32,0.217,0.236,0.356,0.494
2017-04-11,-0.59,0.33,0.193,0.244,0.353,0.533
2017-04-10,-0.54,0.25,0.177,0.316,0.368,0.525
2017-04-07,-0.16,0.28,0.213,0.326,0.407,0.525
2017-04-06,0.0,0.36,0.35,0.346,0.521,0.527
2017-04-05,-1.01,0.69,0.33,0.404,0.587,0.533
2017-03-31,0.27,0.3,0.227,0.324,0.608,0.5
2017-03-30,-0.37,0.38,0.343,0.36,0.6,0.5
2017-03-29,2.33,0.65,0.313,0.412,0.587,0.493
2017-03-28,-1.02,0.29,0.257,0.566,0.553,0.466
2017-03-27,0.05,0.48,0.373,0.712,0.568,0.457
2017-03-24,-1.95,0.64,0.687,0.796,0.54,0.433
2017-03-23,2.92,1.42,0.813,0.712,0.506,0.404
2017-03-22,2.27,1.02,0.64,0.478,0.392,0.319
2017-03-21,2.38,0.9,0.373,0.336,0.314,0.265
2017-03-20,0.17,0.22,0.157,0.244,0.239,0.215
2017-03-17,-0.4,0.25,0.187,0.24,0.23,0.209
2017-03-16,-0.06,0.31,0.25,0.25,0.225,0.205
2017-03-15,0.97,0.44,0.213,0.244,0.209,0.204
2017-03-14,0.11,0.2,0.167,0.204,0.185,0.195
2017-03-13,0.11,0.3,0.193,0.194,0.18,0.192
2017-03-10,1.75,0.28,0.173,0.16,0.164,0.186
2017-03-09,-1.09,0.24,0.13,0.144,0.154,0.194
2017-03-08,-0.4,0.15,0.093,0.126,0.16,0.191
2017-03-07,-0.23,0.13,0.11,0.136,0.176,0.194
2017-03-06,0.23,0.2,0.117,0.14,0.178,0.203
2017-03-03,-0.06,0.15,0.117,0.128,0.179,0.207
2017-03-02,-0.96,0.2,0.117,0.134,0.204,0.217
2017-03-01,0.0,0.15,0.097,0.154,0.203,0.221
2017-02-28,0.0,0.14,0.107,0.186,0.208,0.237
2017-02-27,-0.56,0.18,0.16,0.188,0.22,0.244
2017-02-24,0.62,0.3,0.203,0.194,0.229,0.241
2017-02-23,0.23,0.31,0.153,0.214,0.229,0.237
2017-02-22,-0.17,0.15,0.12,0.19,0.224,0.232
2017-02-21,0.74,0.21,0.203,0.2,0.247,0.253
2017-02-20,0.4,0.4,0.197,0.21,0.251,0.255
2017-02-17,-0.85,0.19,0.13,0.184,0.225,0.247
2017-02-16,0.17,0.2,0.153,0.206,0.229,0.249
2017-02-15,-1.96,0.26,0.177,0.218,0.233,0.251
2017-02-14,0.56,0.27,0.19,0.242,0.254,0.243
2017-02-13,0.28,0.3,0.187,0.238,0.25,0.235
2017-02-10,0.11,0.26,0.213,0.206,0.248,0.228
2017-02-09,-0.28,0.38,0.21,0.2,0.244,0.263
2017-02-08,-0.06,0.25,0.13,0.172,0.23,0.249
2017-02-07,-0.5,0.14,0.123,0.216,0.218,0.243
2017-02-06,-0.61,0.23,0.157,0.234,0.219,0.243
2017-02-03,-0.17,0.24,0.237,0.244,0.216,0.239
2017-01-26,1.12,0.47,0.233,0.24,0.27,0.236
