date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-0.18,1.06,1.133,2.004,1.747,1.667
2017-10-16,-1.77,2.34,2.07,2.084,1.76,1.689
2017-10-13,-3.41,3.87,2.207,2.012,1.615,1.638
2017-10-12,2.27,2.75,1.403,1.628,1.367,1.464
2017-10-11,-1.8,1.46,1.147,1.262,1.33,1.372
2017-10-10,0.78,1.98,1.31,1.198,1.353,1.415
2017-10-09,2.75,1.95,0.957,1.04,1.293,1.363
2017-09-29,0.13,0.92,0.687,0.828,1.256,1.427
2017-09-28,0.18,1.14,0.777,0.922,1.29,1.489
2017-09-27,0.67,1.19,0.693,1.17,1.313,1.556
2017-09-26,0.95,0.89,0.76,1.27,1.404,1.744
2017-09-25,0.23,1.39,1.257,1.368,1.435,1.9
2017-09-22,-3.24,2.38,1.357,1.406,1.588,2.063
2017-09-21,-2.56,1.69,1.023,1.182,1.535,2.24
2017-09-20,-0.47,1.38,0.987,1.118,1.58,2.381
2017-09-19,0.73,1.58,0.947,1.262,1.843,2.419
2017-09-18,0.82,1.26,0.877,1.186,2.008,2.507
2017-09-15,-1.53,1.37,1.157,1.518,2.265,2.587
2017-09-14,1.55,2.1,1.1,1.614,2.632,2.752
2017-09-13,0.52,1.2,1.373,1.622,2.802,2.775
2017-09-12,-2.37,2.92,1.59,2.184,2.878,2.922
2017-09-11,0.98,1.85,1.33,2.246,2.876,2.992
2017-09-08,0.3,2.14,2.05,2.642,2.936,3.085
2017-09-07,-2.39,4.01,2.413,3.222,3.107,3.182
2017-09-06,-1.32,3.23,2.353,3.18,2.951,3.165
2017-09-05,-2.85,3.83,2.957,2.926,2.968,3.435
2017-09-04,2.09,5.04,2.947,2.74,2.982,3.455
2017-09-01,1.33,3.8,1.92,2.222,2.803,3.367
2017-08-31,-0.17,1.96,1.62,2.232,2.782,3.461
2017-08-30,1.13,2.9,1.783,2.33,2.961,3.525
2017-08-29,0.13,2.45,2.1,2.43,3.399,3.557
2017-08-28,0.97,3.85,2.1,2.734,3.567,3.664
2017-08-25,0.94,2.45,1.95,2.614,3.555,3.791
2017-08-24,-2.99,3.4,2.457,2.842,3.831,3.748
2017-08-23,0.88,3.97,2.407,2.912,3.782,3.773
2017-08-22,-1.65,3.25,2.28,3.574,3.724,3.71
2017-08-21,0.46,3.59,2.447,3.75,3.804,3.753
2017-08-18,-0.7,3.75,3.677,3.778,4.021,3.728
2017-08-17,3.93,7.28,3.803,4.07,3.826,3.731
2017-08-16,-1.31,4.13,2.62,3.196,3.475,3.487
2017-08-15,0.68,3.73,2.98,3.048,3.365,3.551
2017-08-14,5.37,5.21,2.707,3.112,3.381,3.398
2017-08-11,-1.41,2.91,2.1,3.222,3.182,3.159
2017-08-10,-1.69,3.39,2.48,3.0,3.27,3.129
2017-08-09,-1.83,4.05,3.27,3.076,3.294,3.015
2017-08-08,5.05,5.76,2.52,2.872,3.398,2.906
2017-08-07,0.04,1.8,1.857,2.498,2.965,2.7
