date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-0.78,0.29,0.287,0.33,0.405,0.359
2017-10-16,1.35,0.57,0.307,0.39,0.4,0.359
2017-10-13,0.23,0.35,0.263,0.398,0.363,0.338
2017-10-12,0.34,0.44,0.343,0.472,0.37,0.334
2017-10-11,-0.56,0.59,0.4,0.422,0.351,0.321
2017-10-10,1.95,0.61,0.443,0.362,0.314,0.303
2017-10-09,0.98,0.72,0.303,0.288,0.282,0.277
2017-09-29,-0.29,0.19,0.16,0.184,0.236,0.253
2017-09-28,-0.23,0.29,0.177,0.23,0.246,0.259
2017-09-27,-0.97,0.24,0.147,0.222,0.242,0.257
2017-09-26,-0.23,0.2,0.207,0.218,0.25,0.261
2017-09-25,0.98,0.42,0.223,0.236,0.251,0.261
2017-09-22,0.35,0.25,0.157,0.204,0.246,0.255
2017-09-21,0.17,0.22,0.17,0.212,0.249,0.261
2017-09-20,-0.46,0.29,0.183,0.218,0.253,0.275
2017-09-19,-0.06,0.26,0.183,0.224,0.254,0.285
2017-09-18,0.23,0.29,0.18,0.214,0.248,0.326
2017-09-15,0.06,0.25,0.19,0.23,0.251,0.339
2017-09-14,0.06,0.32,0.177,0.236,0.26,0.363
2017-09-13,-0.46,0.21,0.193,0.224,0.272,0.381
2017-09-12,0.0,0.37,0.217,0.242,0.295,0.389
2017-09-11,-0.06,0.28,0.18,0.208,0.345,0.391
2017-09-08,0.12,0.26,0.187,0.216,0.365,0.393
2017-09-07,-1.02,0.3,0.167,0.232,0.4,0.389
2017-09-06,-0.51,0.2,0.173,0.26,0.429,0.385
2017-09-05,-0.17,0.32,0.22,0.308,0.442,0.386
2017-09-04,1.2,0.34,0.26,0.418,0.451,0.378
2017-09-01,-0.74,0.44,0.293,0.446,0.448,0.381
2017-08-31,-0.95,0.44,0.437,0.48,0.423,0.375
2017-08-30,-2.14,0.87,0.45,0.51,0.403,0.384
2017-08-29,1.45,0.48,0.363,0.402,0.338,0.347
2017-08-28,-0.06,0.61,0.4,0.388,0.31,0.335
2017-08-25,2.98,0.59,0.307,0.328,0.287,0.312
2017-08-24,-0.23,0.33,0.247,0.248,0.264,0.295
2017-08-23,1.27,0.41,0.24,0.23,0.288,0.297
2017-08-22,0.99,0.31,0.167,0.192,0.278,0.297
2017-08-21,0.0,0.19,0.143,0.17,0.278,0.308
2017-08-18,-0.17,0.24,0.153,0.208,0.285,0.331
2017-08-17,0.41,0.22,0.14,0.232,0.295,0.338
2017-08-16,-1.04,0.2,0.193,0.302,0.309,0.338
2017-08-15,1.06,0.38,0.247,0.324,0.33,0.346
2017-08-14,-0.58,0.36,0.31,0.31,0.339,0.358
2017-08-11,-0.92,0.57,0.293,0.29,0.356,0.363
2017-08-10,0.35,0.31,0.207,0.244,0.334,0.363
2017-08-09,-0.98,0.31,0.19,0.254,0.325,0.365
2017-08-08,-0.29,0.26,0.2,0.274,0.326,0.369
2017-08-07,-0.63,0.34,0.233,0.316,0.356,0.382
2017-08-04,-0.9,0.36,0.257,0.354,0.366,0.393
2017-08-03,-1.88,0.41,0.293,0.352,0.387,0.435
2017-08-02,0.11,0.47,0.333,0.314,0.38,0.435
2017-08-01,1.69,0.53,0.293,0.284,0.37,0.448
2017-07-31,-0.62,0.35,0.19,0.29,0.362,0.479
2017-07-28,0.62,0.22,0.18,0.308,0.378,0.509
2017-07-27,0.17,0.32,0.293,0.378,0.454,0.52
2017-07-26,-1.28,0.56,0.333,0.382,0.464,0.525
2017-07-25,-0.22,0.44,0.337,0.344,0.474,0.538
2017-07-24,0.95,0.57,0.303,0.346,0.53,0.543
2017-07-21,-1.33,0.34,0.237,0.334,0.553,0.552
2017-07-20,-0.17,0.37,0.273,0.462,0.557,0.555
2017-07-19,0.39,0.45,0.32,0.472,0.56,0.556
2017-07-18,-0.72,0.51,0.497,0.514,0.59,0.567
2017-07-17,1.45,0.98,0.467,0.612,0.591,0.617
2017-07-14,0.45,0.42,0.36,0.576,0.563,0.582
2017-07-13,1.14,0.66,0.553,0.568,0.559,0.603
2017-07-12,1.21,1.0,0.6,0.516,0.532,0.601
2017-07-11,1.69,0.8,0.393,0.466,0.493,0.598
2017-07-10,0.18,0.38,0.26,0.41,0.54,0.564
2017-07-07,-0.12,0.4,0.383,0.474,0.547,0.552
2017-07-06,1.18,0.75,0.423,0.47,0.58,0.541
2017-07-05,1.2,0.52,0.407,0.398,0.569,0.506
2017-07-04,-1.01,0.7,0.36,0.416,0.612,0.491
2017-07-03,0.12,0.38,0.257,0.53,0.571,0.475
2017-06-30,-0.18,0.39,0.333,0.544,0.553,0.477
2017-06-29,0.42,0.61,0.627,0.612,0.538,0.477
2017-06-28,2.12,1.27,0.573,0.618,0.499,0.47
2017-06-27,0.61,0.45,0.393,0.554,0.401,0.408
2017-06-26,0.43,0.73,0.457,0.522,0.403,0.409
2017-06-23,0.68,0.64,0.53,0.416,0.37,0.377
2017-06-22,1.57,0.95,0.413,0.336,0.346,0.372
