date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-2.02,2.38,1.717,2.018,2.812,3.578
2017-10-16,0.42,2.77,1.723,2.276,2.94,3.647
2017-10-13,1.27,2.4,1.647,2.354,3.078,3.671
2017-10-12,0.5,2.54,2.07,2.584,3.45,3.803
2017-10-11,-4.36,3.67,2.277,2.974,3.674,4.161
2017-10-10,-0.07,3.16,2.237,2.872,3.991,4.691
2017-10-09,1.87,3.55,2.68,2.972,4.016,4.821
2017-09-29,-3.93,4.49,2.55,3.092,3.974,4.88
2017-09-28,-2.34,3.16,2.273,3.418,3.964,4.717
2017-09-27,-1.28,3.66,2.603,3.742,4.439,4.656
2017-09-26,-0.57,4.15,3.423,4.378,5.234,4.573
2017-09-25,4.05,6.12,3.633,4.23,5.331,4.411
2017-09-22,2.87,4.78,3.873,3.632,5.162,4.155
2017-09-21,2.74,6.84,3.417,3.554,4.889,4.097
2017-09-20,1.79,3.41,2.18,3.768,4.429,3.881
2017-09-19,-1.06,3.13,2.507,5.408,4.33,3.839
2017-09-18,1.8,4.39,4.1,5.806,4.189,3.907
2017-09-15,-6.52,7.91,6.507,5.814,3.977,3.848
2017-09-14,9.98,11.61,5.577,4.642,3.578,3.612
2017-09-13,3.76,5.12,3.183,2.768,2.777,3.112
2017-09-12,3.58,4.43,2.16,2.228,2.543,2.933
2017-09-11,-0.71,2.05,1.43,1.686,2.515,2.843
2017-09-08,-1.48,2.24,1.553,1.73,2.66,3.011
2017-09-07,-1.61,2.42,1.38,2.066,2.873,3.027
2017-09-06,-0.23,1.72,1.33,2.302,3.042,3.026
2017-09-05,0.08,2.27,2.063,2.514,3.114,3.062
2017-09-04,-3.47,3.92,2.507,2.89,3.195,3.089
2017-09-01,0.82,3.6,2.127,2.806,3.259,3.043
2017-08-31,-1.03,2.78,2.31,2.96,3.148,3.129
2017-08-30,2.03,4.15,2.55,3.226,3.11,3.485
2017-08-29,1.06,3.5,2.623,2.884,2.921,3.871
2017-08-28,-0.83,4.37,2.827,2.8,2.839,3.911
2017-08-25,4.07,4.11,2.183,2.838,2.724,3.924
2017-08-24,-2.22,2.44,1.84,2.514,2.803,3.92
2017-08-23,1.16,3.08,2.547,2.506,3.37,4.113
2017-08-22,2.87,4.56,2.35,2.342,4.057,4.125
2017-08-21,2.7,2.49,1.63,1.966,4.01,4.109
