date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,2.7,5.24,3.99,5.096,4.611,3.481
2017-10-16,0.99,6.73,4.627,6.456,4.179,3.32
2017-10-13,4.27,7.15,4.503,5.868,3.615,3.176
2017-10-12,-3.74,6.36,6.133,4.954,3.008,2.987
2017-10-11,5.24,12.04,5.277,3.844,2.525,2.685
2017-10-10,0.93,3.79,2.123,1.718,1.469,2.079
2017-10-09,3.7,2.58,1.13,1.144,1.373,1.893
2017-09-29,-0.14,0.81,0.74,0.846,1.572,1.791
2017-09-28,1.67,1.41,0.777,0.9,1.922,1.811
2017-09-27,0.0,0.92,0.67,0.924,1.965,1.79
2017-09-26,0.14,1.09,0.723,1.036,2.168,1.797
2017-09-25,-1.38,1.08,0.87,1.384,2.159,1.852
2017-09-22,-1.76,1.53,1.003,2.082,2.156,1.883
2017-09-21,-0.67,1.48,1.437,2.638,2.114,1.925
2017-09-20,-0.4,2.83,2.467,2.71,2.075,1.915
2017-09-19,2.47,4.57,2.96,2.734,1.895,1.859
2017-09-18,3.25,4.31,2.05,2.02,1.629,1.669
2017-09-15,0.14,1.84,1.597,1.368,1.352,1.478
2017-09-14,2.17,2.95,1.317,1.222,1.385,1.462
2017-09-13,-0.14,1.0,0.683,0.85,1.223,1.409
2017-09-12,-0.43,1.05,0.72,0.856,1.322,1.52
2017-09-11,1.02,1.11,0.733,1.028,1.389,1.657
2017-09-08,1.03,1.09,0.707,1.114,1.422,1.697
2017-09-07,-0.58,1.03,0.98,1.33,1.473,1.721
2017-09-06,-0.87,1.91,1.15,1.39,1.586,1.926
2017-09-05,-2.4,1.54,1.237,1.406,1.661,1.876
2017-09-04,1.14,2.17,1.167,1.442,1.817,1.863
2017-09-01,0.14,1.33,1.107,1.296,1.771,1.829
2017-08-31,1.01,1.99,1.237,1.35,1.783,1.943
2017-08-30,0.0,1.72,1.053,1.384,1.995,1.917
2017-08-29,-0.57,1.44,1.013,1.572,1.939,1.958
2017-08-28,0.43,1.6,1.253,1.904,1.929,2.037
2017-08-25,0.0,2.16,1.607,1.926,1.935,2.329
2017-08-24,-1.56,2.66,1.92,1.784,2.023,2.237
2017-08-23,2.03,3.1,1.603,2.074,1.918,2.172
2017-08-22,-0.29,1.71,1.053,1.686,1.841,2.049
2017-08-21,-1.0,1.45,1.853,1.612,1.933,2.142
2017-08-18,2.64,4.11,1.757,1.654,2.386,2.132
2017-08-17,0.15,1.16,0.833,1.44,2.052,1.981
2017-08-16,0.0,1.34,1.0,1.53,2.105,2.034
2017-08-15,-1.02,1.66,1.567,1.728,2.097,2.043
2017-08-14,4.25,3.04,1.55,1.922,2.241,2.033
2017-08-11,-0.45,1.61,1.313,2.51,2.067,1.934
2017-08-10,-1.78,2.33,1.653,2.342,2.091,2.091
2017-08-09,-1.61,2.63,2.87,2.214,2.053,2.067
2017-08-08,4.42,5.98,2.25,1.94,1.938,2.005
2017-08-07,-0.91,0.77,0.82,1.364,1.49,1.687
2017-08-04,0.61,1.69,0.983,1.47,1.569,1.685
2017-08-03,-0.75,1.26,1.453,1.502,1.796,1.672
2017-08-02,1.53,3.1,1.467,1.64,1.868,1.649
2017-08-01,-0.46,1.3,1.05,1.316,1.727,1.525
2017-07-31,-0.91,1.85,1.267,1.356,1.718,1.514
2017-07-28,1.53,1.95,1.143,1.298,1.608,1.448
2017-07-27,0.0,1.48,0.993,1.7,1.562,1.425
2017-07-26,1.08,1.5,1.02,1.8,1.505,1.373
2017-07-25,-0.62,1.56,1.84,1.838,1.48,1.332
2017-07-24,2.37,3.96,1.98,1.768,1.437,1.276
2017-07-21,0.95,1.98,1.223,1.126,1.127,1.065
2017-07-20,0.32,1.69,0.967,1.028,1.09,0.995
2017-07-19,1.95,1.21,0.653,0.872,0.99,0.947
2017-07-18,0.82,0.75,0.747,0.88,0.958,0.933
2017-07-17,-2.4,1.49,0.8,0.956,0.955,1.099
2017-07-14,-0.8,0.91,0.72,0.83,0.885,1.111
2017-07-13,2.28,1.25,0.793,0.97,0.888,1.11
2017-07-12,-1.28,1.13,0.663,0.858,0.86,1.098
2017-07-11,-1.42,0.86,0.823,0.81,0.847,1.171
2017-07-10,1.12,1.61,0.767,0.782,1.084,1.141
2017-07-07,0.32,0.69,0.527,0.618,1.091,1.103
2017-07-06,-0.64,0.89,0.537,0.668,1.111,1.115
2017-07-05,0.32,0.72,0.503,0.684,1.129,1.092
2017-07-04,-0.64,0.79,0.577,0.74,1.28,1.103
2017-07-03,0.64,0.94,0.637,1.228,1.241,1.135
2017-06-30,0.81,0.97,0.657,1.376,1.252,1.131
2017-06-29,0.0,1.0,1.41,1.36,1.242,1.15
2017-06-28,-2.21,3.23,1.637,1.374,1.196,1.164
2017-06-27,1.44,1.68,0.857,1.174,0.961,1.087
2017-06-26,0.81,0.89,0.653,0.918,0.921,1.069
2017-06-23,-0.8,1.07,1.1,0.95,0.92,1.038
2017-06-22,0.48,2.23,0.877,0.91,0.938,0.997
2017-06-21,-0.64,0.4,0.483,0.572,0.836,0.882
2017-06-20,-0.16,1.05,0.64,0.668,1.004,0.893
2017-06-19,1.13,0.87,0.47,0.714,1.04,0.877
2017-06-16,0.0,0.54,0.473,0.716,0.995,0.877
2017-06-15,0.49,0.88,0.72,0.858,0.987,0.905
2017-06-14,-0.96,1.28,0.72,0.924,0.949,0.925
2017-06-13,0.16,0.88,0.71,1.084,0.878,0.897
2017-06-12,-0.8,1.25,0.82,1.19,0.87,0.887
2017-06-09,0.32,1.21,1.097,1.024,0.832,0.854
2017-06-08,1.13,2.08,1.163,0.874,0.808,0.809
2017-06-07,1.98,1.41,0.61,0.558,0.718,0.725
2017-06-06,0.33,0.42,0.293,0.39,0.662,0.673
