date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,1.16,0.67,0.737,0.846,0.95,1.025
2017-10-16,-3.81,1.54,0.933,1.018,0.944,1.042
2017-10-13,1.42,1.26,0.673,1.03,0.92,1.009
2017-10-12,-0.38,0.76,0.763,0.924,1.014,0.991
2017-10-11,-0.19,1.53,1.043,0.904,1.024,1.062
2017-10-10,1.72,1.6,0.777,0.748,0.961,1.272
2017-10-09,0.1,0.73,0.463,0.55,0.894,1.288
2017-09-29,1.35,0.66,0.47,0.664,0.925,1.285
2017-09-28,-0.77,0.75,0.453,0.972,0.959,1.279
2017-09-27,0.29,0.61,0.637,0.994,1.066,1.275
2017-09-26,-2.44,1.3,1.167,1.052,1.473,1.274
2017-09-25,2.31,2.2,1.02,0.978,1.527,1.221
2017-09-22,-0.19,0.86,0.587,0.746,1.375,1.125
2017-09-21,-1.23,0.9,0.61,0.774,1.346,1.105
2017-09-20,0.28,0.93,0.657,0.958,1.326,1.081
2017-09-19,-0.57,1.04,0.68,1.708,1.292,1.048
2017-09-18,-0.09,1.0,0.94,1.868,1.239,1.029
2017-09-15,-1.94,1.82,2.167,1.804,1.215,1.008
2017-09-14,2.56,4.68,2.173,1.554,1.089,0.926
2017-09-13,2.04,1.84,0.84,0.758,0.674,0.649
2017-09-12,-0.39,0.68,0.417,0.508,0.534,0.569
2017-09-11,0.1,0.57,0.423,0.474,0.542,0.553
2017-09-08,0.88,0.7,0.43,0.512,0.553,0.573
2017-09-07,-0.2,0.59,0.367,0.484,0.542,0.575
2017-09-06,-0.58,0.51,0.423,0.472,0.536,0.609
2017-09-05,0.19,0.76,0.44,0.458,0.549,0.633
2017-09-04,-0.39,0.56,0.363,0.458,0.517,0.66
2017-09-01,-0.1,0.53,0.323,0.482,0.547,0.693
2017-08-31,0.0,0.44,0.4,0.494,0.567,0.718
2017-08-30,0.29,0.76,0.48,0.512,0.634,0.755
2017-08-29,-0.19,0.68,0.423,0.488,0.644,0.808
2017-08-28,0.88,0.59,0.373,0.44,0.693,0.849
2017-08-25,0.29,0.53,0.39,0.494,0.739,0.999
2017-08-24,0.1,0.64,0.36,0.534,0.777,1.267
