date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-04-28,-0.1,2.38,2.123,2.274,3.169,3.177
2017-04-27,1.8,3.99,2.097,2.644,3.127,3.471
2017-04-26,0.1,2.3,1.667,3.024,2.974,3.459
2017-04-25,2.15,2.7,2.31,3.144,3.168,3.593
2017-04-24,-5.23,4.23,3.373,3.682,3.149,3.765
2017-04-21,-10.03,5.89,2.93,3.218,3.205,3.985
2017-04-20,-2.8,2.9,2.763,2.432,3.295,3.937
2017-04-19,-9.09,5.39,2.433,2.344,3.387,4.141
2017-04-18,-2.11,1.91,1.29,2.114,3.278,4.246
2017-04-17,1.84,1.96,1.473,2.234,3.616,4.677
2017-04-14,-2.62,2.46,2.233,2.8,4.173,5.064
2017-04-13,4.45,4.24,2.25,3.666,4.444,5.467
2017-04-12,-1.92,2.51,2.433,3.582,4.616,6.111
2017-04-11,-0.76,4.79,3.86,3.94,5.061,6.483
2017-04-10,-8.04,6.79,3.537,4.04,5.42,6.553
2017-04-07,-1.51,3.82,2.707,4.188,5.517,6.516
2017-04-06,-1.69,4.3,3.197,4.458,5.985,6.52
2017-04-05,4.23,5.29,4.273,4.79,6.946,6.437
2017-03-31,-8.52,7.53,4.233,5.124,7.226,6.388
2017-03-30,-1.71,5.17,3.71,5.294,7.056,6.179
2017-03-29,-1.13,5.96,4.307,5.812,7.163,6.295
2017-03-28,-1.54,6.96,5.113,6.32,6.955,6.273
2017-03-27,5.13,8.38,5.38,7.71,6.564,6.3
2017-03-24,-4.88,7.76,5.42,7.652,6.182,6.229
2017-03-23,0.75,8.5,7.47,7.266,5.845,5.973
2017-03-22,4.35,13.91,7.333,6.814,5.686,5.563
2017-03-21,2.46,8.09,4.64,4.808,4.859,4.809
2017-03-20,3.02,5.83,4.023,3.8,4.786,4.467
2017-03-17,2.17,6.24,3.373,3.546,4.935,4.387
2017-03-16,2.73,3.88,2.31,3.176,4.702,4.513
2017-03-15,-1.63,3.05,2.537,3.782,4.55,4.494
2017-03-14,-2.89,4.56,2.983,4.3,4.505,4.531
2017-03-13,-0.75,4.39,3.767,4.86,4.345,4.309
2017-03-10,3.46,6.91,4.183,5.446,4.369,4.144
2017-03-09,-2.34,5.64,4.333,4.846,4.491,3.795
2017-03-08,-5.59,7.36,4.893,4.19,4.286,3.527
2017-03-03,4.84,7.32,3.743,3.238,3.91,3.128
2017-03-02,1.17,3.91,2.09,2.366,3.302,2.813
2017-03-01,-0.75,2.36,1.653,2.51,3.102,2.711
2017-02-28,0.9,2.6,1.853,3.664,3.033,2.773
2017-02-27,-0.96,2.96,2.53,3.862,2.936,2.721
2017-02-24,-0.27,4.63,4.253,3.99,2.777,2.62
2017-02-23,6.7,8.13,3.907,3.312,2.574,2.376
2017-02-22,0.36,3.59,2.397,2.068,1.999,1.893
2017-02-21,3.32,3.6,1.613,1.684,1.968,1.654
2017-02-20,0.92,1.24,1.05,1.29,1.791,1.512
2017-02-17,-2.16,1.91,1.193,1.316,1.811,1.505
2017-02-16,0.83,1.67,1.1,1.454,1.717,1.449
2017-02-15,-2.42,1.63,1.0,1.596,1.639,1.431
2017-02-14,0.22,1.37,1.323,1.926,1.476,1.45
2017-02-13,2.1,2.6,1.66,2.018,1.486,1.521
2017-02-10,-1.7,2.38,1.887,1.786,1.339,1.457
2017-02-09,2.03,3.28,1.703,1.504,1.208,1.497
2017-02-08,0.99,1.83,1.09,1.026,1.02,1.502
2017-02-07,-1.35,1.44,0.803,0.66,1.029,1.487
2017-02-06,0.91,0.97,0.62,0.666,1.129,1.497
2017-02-03,-1.42,0.89,0.297,0.698,1.195,1.52
2017-02-02,0.0,0.0,0.49,0.734,1.404,1.601
2017-01-26,2.13,1.47,0.867,1.014,1.74,1.725
2017-01-25,0.08,1.13,0.733,1.104,1.754,1.767
