date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-0.23,0.63,0.89,1.124,1.144,1.263
2017-10-16,-3.39,2.04,1.07,1.18,1.178,1.375
2017-10-13,-0.56,1.17,0.983,1.018,1.085,1.301
2017-10-12,1.95,1.78,0.897,1.086,1.149,1.31
2017-10-11,-1.24,0.91,0.713,0.952,1.165,1.247
2017-10-10,0.68,1.23,0.913,0.982,1.242,1.265
2017-10-09,2.09,1.51,0.873,0.93,1.349,1.27
2017-09-29,-0.46,1.11,0.723,0.85,1.291,1.297
2017-09-28,-0.35,1.06,0.677,0.99,1.311,1.278
2017-09-27,1.17,0.97,0.693,1.166,1.288,1.268
2017-09-26,-1.15,1.11,0.973,1.308,1.309,1.291
2017-09-25,-3.02,1.81,1.25,1.546,1.329,1.281
2017-09-22,2.29,1.94,1.207,1.37,1.34,1.261
2017-09-21,-1.13,1.68,1.327,1.244,1.228,1.327
2017-09-20,2.67,2.3,1.077,1.074,1.151,1.285
2017-09-19,-1.49,0.93,0.747,0.85,1.052,1.235
2017-09-18,2.22,1.31,0.713,0.926,1.055,1.236
2017-09-15,-0.93,0.83,0.67,1.048,1.076,1.233
2017-09-14,-1.48,1.18,0.83,1.046,1.286,1.243
2017-09-13,0.34,1.31,1.077,0.992,1.272,1.22
2017-09-12,1.63,1.92,0.913,0.992,1.296,1.179
2017-09-11,0.23,0.82,0.577,0.8,1.199,1.097
2017-09-08,-0.92,0.91,0.74,0.94,1.243,1.151
2017-09-07,-1.7,1.31,0.757,1.344,1.25,1.149
2017-09-06,0.0,0.96,0.827,1.29,1.203,1.117
2017-09-05,0.0,1.52,1.483,1.408,1.177,1.156
2017-09-04,3.89,2.93,1.323,1.294,1.094,1.147
2017-09-01,0.83,1.04,0.863,0.96,0.964,1.004
2017-08-31,-1.98,1.55,0.833,0.948,0.947,1.015
2017-08-30,0.94,0.95,0.737,0.806,0.876,0.976
2017-08-29,-1.51,1.26,0.747,0.756,0.935,1.002
2017-08-28,1.41,0.98,0.607,0.642,0.947,0.984
2017-08-25,0.59,0.84,0.513,0.772,0.928,0.973
2017-08-24,-1.74,0.7,0.463,0.778,0.965,0.961
2017-08-23,0.47,0.69,0.773,0.806,0.991,0.999
2017-08-22,-3.27,1.63,0.833,0.976,1.056,1.025
2017-08-21,0.34,0.87,0.57,0.926,0.992,0.995
2017-08-18,-1.67,0.84,0.793,0.91,0.987,1.029
2017-08-17,1.01,1.54,0.973,0.984,0.969,1.045
2017-08-16,2.89,1.38,0.723,0.868,0.941,0.992
2017-08-15,-1.59,0.79,0.667,0.86,0.912,0.965
2017-08-14,3.29,1.21,0.723,0.9,0.951,0.965
2017-08-11,-1.51,0.96,0.767,0.822,0.968,0.986
2017-08-10,-2.38,1.34,0.777,0.762,0.979,1.024
2017-08-09,-1.34,0.99,0.603,0.746,0.92,0.978
2017-08-08,-0.99,0.82,0.493,0.766,0.918,0.971
2017-08-07,-0.55,0.66,0.64,0.838,0.915,0.979
2017-08-04,1.56,1.26,0.783,0.982,1.002,1.013
2017-08-03,-0.22,1.09,0.757,0.944,1.029,1.044
2017-08-02,-1.43,1.18,0.853,0.876,0.985,1.011
2017-08-01,-2.04,1.38,0.817,0.834,0.956,0.987
2017-07-31,-1.9,1.07,0.607,0.716,0.912,0.969
2017-07-28,0.11,0.75,0.573,0.808,0.921,0.977
2017-07-27,0.53,0.97,0.587,0.964,1.019,1.003
2017-07-26,-0.42,0.79,0.773,0.9,0.982,1.049
2017-07-25,-0.94,1.53,1.02,0.92,0.984,1.139
2017-07-24,4.03,1.53,0.727,0.802,0.943,1.149
2017-07-21,-0.33,0.65,0.513,0.728,0.909,1.119
2017-07-20,0.22,0.89,0.61,0.944,0.958,1.237
2017-07-19,1.1,0.94,0.7,0.886,1.035,1.311
2017-07-18,3.29,1.16,0.963,0.86,1.154,1.305
2017-07-17,-6.88,1.73,0.777,0.852,1.206,1.266
2017-07-14,0.42,0.6,0.47,0.744,1.142,1.21
2017-07-13,0.11,0.81,0.643,0.852,1.323,1.231
2017-07-12,1.29,1.12,0.77,1.022,1.442,1.222
2017-07-11,-2.62,1.19,0.777,1.224,1.416,1.202
2017-07-10,0.63,1.14,0.933,1.322,1.354,1.182
2017-07-07,-2.37,1.66,1.263,1.312,1.329,1.171
2017-07-06,1.25,2.13,1.27,1.462,1.254,1.12
2017-07-05,3.01,1.68,0.923,1.436,1.109,1.022
2017-07-04,0.11,1.09,1.167,1.272,1.023,0.958
2017-07-03,3.11,2.41,1.47,1.168,1.003,0.911
2017-06-30,3.56,2.0,0.953,0.864,0.86,0.8
2017-06-29,0.93,0.86,0.477,0.646,0.749,0.711
2017-06-28,-0.35,0.57,0.487,0.61,0.729,0.711
2017-06-27,0.82,0.89,0.6,0.66,0.744,0.77
2017-06-26,1.18,0.91,0.53,0.66,0.693,0.78
2017-06-23,-0.47,0.68,0.5,0.674,0.677,0.761
2017-06-22,-1.5,0.82,0.57,0.716,0.676,0.789
2017-06-21,-1.37,0.89,0.623,0.684,0.68,0.808
2017-06-20,1.27,0.98,0.623,0.65,0.736,0.869
2017-06-19,1.76,0.89,0.517,0.53,0.742,0.857
2017-06-16,0.24,0.66,0.46,0.502,0.715,0.855
2017-06-15,0.71,0.72,0.367,0.504,0.76,0.899
2017-06-14,-0.24,0.38,0.377,0.532,0.798,0.983
2017-06-13,2.05,0.75,0.473,0.746,0.94,1.05
2017-06-12,-3.04,0.67,0.51,0.804,0.945,1.086
2017-06-09,0.47,0.86,0.77,0.794,0.965,1.089
2017-06-08,1.55,1.45,0.83,0.844,1.011,1.091
2017-06-07,2.83,1.04,0.553,0.774,1.063,1.06
2017-06-06,0.25,0.62,0.577,0.926,1.098,1.053
