date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.35,0.21,0.223,0.28,0.435,0.408
2017-10-16,-1.37,0.46,0.283,0.318,0.438,0.437
2017-10-13,-0.51,0.39,0.243,0.37,0.438,0.491
2017-10-12,-0.68,0.34,0.247,0.45,0.427,0.547
2017-10-11,-0.5,0.4,0.373,0.496,0.428,0.551
2017-10-10,-0.83,0.72,0.503,0.51,0.432,0.541
2017-10-09,-0.83,0.79,0.453,0.414,0.424,0.512
2017-09-29,1.17,0.57,0.347,0.348,0.473,0.483
2017-09-28,0.67,0.47,0.237,0.29,0.538,0.463
2017-09-27,-0.34,0.24,0.233,0.266,0.531,0.453
2017-09-26,0.85,0.46,0.247,0.306,0.533,0.469
2017-09-25,-1.17,0.28,0.21,0.342,0.515,0.463
2017-09-22,-0.66,0.35,0.263,0.542,0.523,0.492
2017-09-21,-0.33,0.44,0.36,0.716,0.515,0.553
2017-09-20,-0.82,0.64,0.64,0.708,0.503,0.545
2017-09-19,1.16,1.28,0.833,0.632,0.486,0.525
2017-09-18,3.08,1.22,0.54,0.432,0.396,0.478
2017-09-15,0.86,0.4,0.22,0.26,0.345,0.431
2017-09-14,-0.17,0.26,0.18,0.234,0.431,0.428
2017-09-13,-0.85,0.28,0.213,0.246,0.437,0.439
2017-09-12,-0.34,0.36,0.21,0.284,0.444,0.441
2017-09-11,0.34,0.27,0.197,0.288,0.465,0.435
2017-09-08,0.0,0.32,0.263,0.376,0.49,0.433
2017-09-07,0.0,0.47,0.283,0.564,0.493,0.429
2017-09-06,0.0,0.38,0.363,0.534,0.489,0.423
2017-09-05,-1.18,0.71,0.657,0.528,0.481,0.43
2017-09-04,2.96,1.26,0.527,0.5,0.438,0.4
2017-09-01,0.35,0.32,0.223,0.352,0.336,0.34
2017-08-31,-0.69,0.35,0.307,0.358,0.33,0.345
2017-08-30,0.52,0.57,0.363,0.374,0.332,0.357
2017-08-29,1.24,0.52,0.29,0.32,0.324,0.355
2017-08-28,0.18,0.35,0.26,0.272,0.298,0.37
2017-08-25,1.07,0.43,0.243,0.25,0.299,0.439
