date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-2.0,0.64,0.663,0.698,0.581,0.644
2017-10-16,1.79,1.35,0.84,0.668,0.565,0.645
2017-10-13,2.35,1.17,0.5,0.524,0.479,0.599
2017-10-12,-0.78,0.33,0.273,0.356,0.485,0.577
2017-10-11,0.0,0.49,0.373,0.358,0.543,0.615
2017-10-10,2.12,0.63,0.32,0.366,0.568,0.722
2017-10-09,0.8,0.33,0.223,0.336,0.571,0.724
2017-09-29,1.63,0.34,0.29,0.368,0.603,0.775
2017-09-28,-0.81,0.53,0.337,0.546,0.653,0.807
2017-09-27,0.54,0.48,0.323,0.622,0.69,0.835
2017-09-26,0.54,0.49,0.573,0.674,0.852,0.882
2017-09-25,-2.9,1.23,0.713,0.708,0.869,0.927
2017-09-22,-1.3,0.91,0.55,0.592,0.855,0.983
2017-09-21,-0.78,0.74,0.467,0.578,0.847,1.029
2017-09-20,0.52,0.66,0.437,0.61,0.868,1.061
2017-09-19,-0.26,0.65,0.497,0.898,0.92,1.09
2017-09-18,-0.26,0.84,0.58,0.9,0.971,1.12
2017-09-15,-1.02,0.9,1.0,0.95,1.094,1.147
2017-09-14,1.29,2.1,0.92,0.936,1.165,1.197
2017-09-13,0.0,0.66,0.583,0.706,1.076,1.144
2017-09-12,0.0,1.09,0.64,0.81,1.12,1.201
2017-09-11,0.52,0.83,0.593,0.824,1.121,1.249
2017-09-08,-0.52,0.95,0.71,1.072,1.162,1.423
2017-09-07,-1.78,1.18,0.78,1.204,1.233,1.545
2017-09-06,-0.25,1.16,1.077,1.21,1.245,1.798
2017-09-05,1.28,2.07,1.227,1.198,1.28,2.457
2017-09-04,0.52,1.61,0.94,1.004,1.255,2.481
2017-09-01,0.0,1.21,0.77,0.93,1.437,2.452
2017-08-31,0.52,1.1,0.733,1.02,1.595,2.454
2017-08-30,-0.26,1.1,0.78,1.06,1.982,2.441
2017-08-29,-0.26,1.24,0.967,1.142,2.977,2.429
2017-08-28,0.52,1.66,0.987,1.258,3.096,2.391
2017-08-25,0.52,1.3,0.937,1.612,3.047,2.337
2017-08-24,-1.03,1.51,1.11,1.91,3.041,2.33
2017-08-23,-2.02,1.82,1.75,2.602,2.981,2.285
2017-08-22,1.28,3.43,2.073,4.448,2.89,2.221
2017-08-21,-0.76,2.79,2.587,4.248,2.615,2.061
2017-08-18,-3.91,4.97,5.34,3.924,2.421,1.945
2017-08-17,1.49,11.05,4.493,3.178,2.043,1.673
2017-08-16,10.11,2.43,1.2,1.15,1.022,0.987
2017-08-15,0.83,1.17,0.803,0.846,0.865,0.898
2017-08-14,1.4,1.24,0.717,0.748,0.851,0.865
2017-08-11,0.28,0.91,0.607,0.67,0.831,0.84
2017-08-10,-1.11,0.91,0.53,0.726,0.829,0.826
2017-08-09,-0.55,0.68,0.51,0.712,0.814,0.819
2017-08-08,0.0,0.85,0.68,0.748,0.856,0.864
2017-08-07,1.97,1.19,0.677,0.784,0.839,0.861
2017-08-04,-0.56,0.84,0.567,0.754,0.806,0.836
2017-08-03,0.28,0.86,0.63,0.764,0.792,0.879
2017-08-02,-0.56,1.03,0.69,0.744,0.786,0.879
2017-08-01,-0.28,1.04,0.643,0.758,0.819,0.864
2017-07-31,0.28,0.89,0.55,0.686,0.796,0.855
2017-07-28,-0.83,0.76,0.62,0.68,0.788,0.843
2017-07-27,1.12,1.1,0.593,0.668,0.86,0.848
2017-07-26,-0.28,0.68,0.513,0.608,0.836,0.858
2017-07-25,0.0,0.86,0.52,0.744,0.849,0.892
2017-07-24,0.28,0.7,0.5,0.734,0.853,0.871
2017-07-21,-0.83,0.8,0.72,0.756,0.854,0.86
2017-07-20,1.98,1.36,0.723,0.892,0.858,0.838
2017-07-19,0.85,0.81,0.54,0.792,0.847,0.781
2017-07-18,1.15,0.81,0.763,0.792,0.885,0.769
2017-07-17,-5.19,1.48,0.78,0.81,0.859,0.754
2017-07-14,-0.54,0.86,0.557,0.656,0.764,0.697
2017-07-13,0.0,0.81,0.57,0.652,0.725,0.693
2017-07-12,-0.81,0.9,0.537,0.74,0.695,0.738
2017-07-11,-1.85,0.71,0.517,0.798,0.667,0.776
2017-07-10,-0.26,0.84,0.697,0.766,0.655,0.782
2017-07-07,0.8,1.25,0.813,0.704,0.634,0.795
2017-07-06,1.07,1.19,0.58,0.548,0.588,0.777
2017-07-05,0.54,0.55,0.36,0.412,0.618,0.78
2017-07-04,-0.27,0.53,0.333,0.426,0.71,0.815
2017-07-03,0.81,0.47,0.327,0.438,0.737,0.847
2017-06-30,-0.27,0.51,0.377,0.47,0.793,0.881
2017-06-29,0.27,0.62,0.403,0.526,0.841,0.932
2017-06-28,-0.54,0.59,0.407,0.7,0.902,0.985
2017-06-27,0.27,0.63,0.473,0.876,0.951,1.067
2017-06-26,0.55,0.79,0.76,0.91,0.988,1.175
2017-06-23,-1.08,1.49,0.987,0.958,1.007,1.217
2017-06-22,-3.13,1.47,0.757,0.858,0.986,1.247
2017-06-21,0.0,0.8,0.61,0.81,0.981,1.335
2017-06-20,-1.03,1.03,0.673,0.866,1.082,1.435
2017-06-19,0.52,0.99,0.74,0.86,1.204,1.581
2017-06-16,0.79,1.23,0.77,0.858,1.247,1.827
2017-06-15,0.53,1.08,0.693,0.868,1.318,2.063
2017-06-14,-1.04,1.0,0.66,0.936,1.489,2.364
2017-06-13,0.79,0.98,0.753,1.098,1.62,2.615
2017-06-12,-2.06,1.28,0.9,1.352,1.844,3.106
2017-06-09,-0.51,1.42,1.077,1.38,2.184,3.342
2017-06-08,-1.51,1.81,1.353,1.484,2.518,3.361
2017-06-07,2.06,2.25,1.223,1.68,2.897,3.431
2017-06-06,-0.77,1.42,1.12,1.692,3.148,3.435
