date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.69,0.83,0.91,1.124,1.711,1.301
2017-10-16,-3.36,1.9,1.09,1.43,1.657,1.282
2017-10-13,0.5,1.37,0.963,1.608,1.519,1.203
2017-10-12,0.39,1.52,1.293,1.82,1.429,1.171
2017-10-11,-1.75,2.36,1.717,1.916,1.331,1.117
2017-10-10,1.61,2.79,1.74,1.826,1.153,1.008
2017-10-09,3.62,2.43,1.477,1.326,0.929,0.858
2017-09-29,2.42,2.0,1.303,0.944,0.758,0.759
2017-09-28,2.04,1.91,0.733,0.638,0.647,0.731
2017-09-27,0.24,0.29,0.27,0.364,0.527,0.638
2017-09-26,-0.72,0.52,0.33,0.422,0.57,0.669
2017-09-25,-0.54,0.47,0.337,0.428,0.572,0.675
2017-09-22,0.3,0.54,0.373,0.478,0.62,0.714
2017-09-21,-0.83,0.58,0.377,0.548,0.723,0.726
2017-09-20,0.0,0.55,0.423,0.574,0.717,0.73
2017-09-19,-1.17,0.72,0.537,0.608,0.737,0.739
2017-09-18,1.24,0.89,0.533,0.572,0.726,0.725
2017-09-15,-0.71,0.71,0.477,0.584,0.743,0.694
2017-09-14,-0.18,0.72,0.42,0.756,0.744,0.687
2017-09-13,0.71,0.54,0.497,0.716,0.736,0.671
2017-09-12,-1.34,0.95,0.84,0.758,0.75,0.671
2017-09-11,2.15,1.57,0.697,0.69,0.707,0.643
2017-09-08,0.12,0.52,0.423,0.588,0.592,0.566
2017-09-07,-1.0,0.75,0.453,0.628,0.6,0.564
2017-09-06,-0.99,0.61,0.557,0.606,0.574,0.537
2017-09-05,1.36,1.06,0.593,0.62,0.567,0.528
2017-09-04,0.42,0.72,0.453,0.512,0.514,0.487
2017-09-01,-0.53,0.64,0.44,0.452,0.483,0.465
2017-08-31,1.14,0.68,0.4,0.444,0.468,0.449
2017-08-30,-0.18,0.52,0.313,0.406,0.434,0.442
2017-08-29,-0.3,0.42,0.34,0.41,0.43,0.46
2017-08-28,1.08,0.6,0.363,0.432,0.432,0.462
2017-08-25,0.42,0.49,0.343,0.394,0.411,0.444
2017-08-24,-1.14,0.54,0.357,0.394,0.403,0.437
2017-08-23,-1.24,0.53,0.313,0.354,0.406,0.434
2017-08-22,-0.7,0.41,0.3,0.344,0.432,0.428
2017-08-21,0.65,0.49,0.277,0.35,0.436,0.449
2017-08-18,-0.59,0.34,0.273,0.33,0.42,0.469
2017-08-17,0.18,0.48,0.307,0.344,0.424,0.541
2017-08-16,0.59,0.44,0.277,0.362,0.426,0.545
2017-08-15,-0.7,0.39,0.267,0.432,0.426,0.552
2017-08-14,1.25,0.41,0.327,0.444,0.46,0.575
2017-08-11,-2.15,0.57,0.453,0.428,0.498,0.586
2017-08-10,0.76,0.79,0.413,0.39,0.582,0.596
2017-08-09,1.07,0.45,0.26,0.332,0.558,0.582
2017-08-08,-0.82,0.33,0.237,0.33,0.567,0.599
2017-08-07,1.25,0.38,0.293,0.41,0.607,0.64
2017-08-04,-1.0,0.5,0.313,0.492,0.627,0.675
2017-08-03,-0.12,0.44,0.39,0.674,0.649,0.727
2017-08-02,-1.9,0.73,0.507,0.696,0.663,0.735
2017-08-01,-1.25,0.79,0.733,0.658,0.66,0.738
2017-07-31,3.36,1.41,0.653,0.646,0.676,0.751
2017-07-28,1.01,0.55,0.363,0.48,0.626,0.705
2017-07-27,1.39,0.54,0.423,0.514,0.699,0.715
2017-07-26,-1.54,0.73,0.437,0.522,0.7,0.735
2017-07-25,-1.64,0.58,0.433,0.516,0.705,0.76
2017-07-24,1.48,0.72,0.433,0.59,0.745,0.821
2017-07-21,-0.59,0.58,0.427,0.628,0.745,0.841
2017-07-20,-0.53,0.7,0.55,0.768,0.758,0.868
2017-07-19,0.29,0.95,0.62,0.738,0.772,0.934
2017-07-18,0.35,0.91,0.73,0.704,0.787,0.995
2017-07-17,-4.94,1.28,0.61,0.718,0.845,1.035
2017-07-14,-1.66,0.55,0.443,0.606,0.819,1.061
2017-07-13,1.63,0.78,0.587,0.638,0.863,1.197
2017-07-12,-1.38,0.98,0.567,0.65,0.954,1.328
2017-07-11,-1.36,0.72,0.477,0.674,1.042,1.383
2017-07-10,0.33,0.71,0.517,0.828,1.121,1.379
2017-07-07,-0.71,0.84,0.647,0.89,1.218,1.375
2017-07-06,-1.92,1.1,0.863,0.92,1.392,1.353
2017-07-05,1.51,1.49,0.837,1.038,1.557,1.312
2017-07-04,-1.28,1.02,0.67,1.112,1.589,1.26
2017-07-03,-0.69,0.99,0.893,1.21,1.553,1.225
2017-06-30,0.0,1.69,1.183,1.348,1.518,1.217
2017-06-29,3.06,1.86,1.123,1.526,1.4,1.131
2017-06-28,-2.4,1.51,1.063,1.704,1.263,1.055
2017-06-27,1.24,1.68,1.42,1.764,1.183,0.999
2017-06-26,-0.43,2.58,1.777,1.56,1.065,0.935
2017-06-23,4.08,2.75,1.52,1.172,0.894,0.807
2017-06-22,1.94,1.81,0.823,0.724,0.659,0.658
2017-06-21,1.21,0.66,0.433,0.46,0.55,0.571
2017-06-20,-1.14,0.64,0.383,0.47,0.551,0.573
2017-06-19,0.34,0.51,0.333,0.442,0.558,0.577
2017-06-16,-0.29,0.49,0.4,0.514,0.574,0.584
2017-06-15,0.63,0.71,0.403,0.496,0.576,0.599
2017-06-14,-0.29,0.5,0.457,0.498,0.556,0.629
2017-06-13,1.99,0.87,0.423,0.532,0.575,0.664
2017-06-12,0.29,0.4,0.373,0.5,0.558,0.775
2017-06-09,-1.78,0.72,0.463,0.554,0.579,0.799
2017-06-08,-0.46,0.67,0.46,0.512,0.579,0.773
2017-06-07,0.46,0.71,0.46,0.48,0.628,0.755
2017-06-06,0.93,0.67,0.393,0.476,0.659,0.741
2017-06-05,0.29,0.51,0.34,0.482,0.846,0.713
