date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.41,0.59,0.613,0.864,1.108,1.087
2017-10-16,-2.92,1.25,0.75,0.954,1.118,1.129
2017-10-13,-0.94,1.0,0.827,0.948,1.052,1.113
2017-10-12,0.23,1.48,0.84,1.064,1.072,1.101
2017-10-11,-0.62,1.04,0.753,1.174,1.061,1.088
2017-10-10,0.86,1.22,0.933,1.144,1.095,1.111
2017-10-09,0.16,1.58,1.203,1.038,1.094,1.113
2017-09-29,2.34,2.03,0.973,0.84,1.037,1.138
2017-09-28,0.32,0.89,0.527,0.674,0.916,1.096
2017-09-27,0.49,0.69,0.427,0.77,0.956,1.119
2017-09-26,0.33,0.59,0.597,0.908,1.025,1.192
2017-09-25,-1.92,1.2,0.857,1.032,1.091,1.297
2017-09-22,-1.81,1.37,0.917,0.994,1.167,1.34
2017-09-21,-1.01,1.38,0.863,0.884,1.17,1.442
2017-09-20,1.02,1.21,0.74,0.866,1.156,1.566
2017-09-19,-1.09,1.01,0.61,0.9,1.213,1.664
2017-09-18,0.39,0.82,0.703,0.948,1.328,2.007
2017-09-15,-0.93,1.29,0.89,1.176,1.431,2.369
2017-09-14,-1.52,1.38,0.877,1.198,1.592,2.497
2017-09-13,0.77,1.25,1.07,1.17,1.778,2.511
2017-09-12,-1.73,1.96,1.12,1.276,1.921,2.537
2017-09-11,1.3,1.4,0.88,1.316,2.341,2.529
2017-09-08,-0.15,1.24,1.007,1.406,2.825,2.619
2017-09-07,-0.98,1.78,1.313,1.738,3.022,2.767
2017-09-06,-0.9,2.16,1.337,2.03,3.004,2.899
2017-09-05,0.38,1.85,1.583,2.134,2.951,3.086
2017-09-04,-1.04,2.9,2.047,2.996,2.951,3.062
2017-09-01,-1.1,3.24,1.973,3.664,2.936,2.934
2017-08-31,-0.66,2.68,2.947,3.658,2.958,2.803
2017-08-30,-4.13,6.16,4.133,3.442,3.066,2.798
2017-08-29,3.1,6.24,3.15,2.536,2.946,2.566
2017-08-28,1.61,3.21,1.603,1.658,2.471,2.244
2017-08-25,0.37,1.6,1.077,1.566,2.248,2.159
2017-08-24,0.74,1.63,1.16,1.938,2.216,2.178
2017-08-23,-0.74,1.85,1.533,2.364,2.313,2.298
2017-08-22,-2.02,2.75,2.07,2.986,2.396,2.417
2017-08-21,-0.14,3.46,2.407,2.734,2.262,2.418
2017-08-18,1.24,3.76,2.907,2.238,2.11,2.34
2017-08-17,3.16,4.96,2.15,1.742,1.922,2.228
2017-08-16,1.53,1.49,0.823,1.27,1.769,2.013
2017-08-15,-0.3,0.98,0.753,1.508,1.983,2.119
2017-08-14,2.02,1.28,1.293,1.594,2.162,2.379
2017-08-11,-4.38,2.6,1.76,1.726,2.263,2.505
2017-08-10,1.81,2.68,1.363,1.582,2.211,2.753
2017-08-09,-0.23,1.41,1.117,1.732,2.116,2.789
2017-08-08,-0.45,1.94,1.273,2.176,2.283,2.808
2017-08-07,-1.19,1.88,1.77,2.342,2.578,2.79
2017-08-04,-1.82,3.43,2.353,2.424,2.706,2.738
2017-08-03,2.31,3.63,2.133,2.154,2.996,2.686
2017-08-02,0.07,2.77,1.687,1.774,2.955,2.531
2017-08-01,-0.15,2.29,1.457,1.836,2.847,2.443
2017-07-31,1.51,2.08,1.27,2.356,2.785,2.414
2017-07-28,-1.27,1.73,1.603,2.572,2.687,2.459
2017-07-27,-1.11,3.08,2.657,3.492,2.779,2.623
2017-07-26,2.65,4.89,2.683,3.52,2.602,2.611
2017-07-25,-1.79,3.16,3.163,2.88,2.257,2.595
2017-07-24,3.46,6.33,3.183,2.582,2.127,2.758
2017-07-21,4.17,3.22,1.637,1.536,1.77,2.547
2017-07-20,0.16,1.69,1.12,1.422,1.866,2.411
2017-07-19,1.22,1.67,0.923,1.346,1.988,2.349
2017-07-18,1.49,1.1,1.25,1.3,2.285,2.321
2017-07-17,-6.26,2.65,1.32,1.452,2.736,2.294
2017-07-14,0.47,1.31,0.917,1.474,2.788,2.173
2017-07-13,-0.92,1.44,1.1,2.048,2.774,2.155
2017-07-12,1.09,1.86,1.54,2.342,2.706,2.129
2017-07-11,-2.36,2.76,2.313,2.898,2.646,2.092
2017-07-10,-1.05,4.18,2.363,3.468,2.439,1.958
2017-07-07,-1.04,2.91,2.517,3.266,2.105,1.763
2017-07-06,1.5,4.64,3.417,2.918,1.918,1.656
2017-07-05,2.7,5.61,2.927,2.142,1.558,1.496
2017-07-04,2.45,3.17,1.447,1.272,1.128,1.234
2017-07-03,1.12,1.17,0.643,0.776,0.886,1.106
2017-06-30,-0.4,0.76,0.673,0.71,0.894,1.086
2017-06-29,1.54,1.26,0.65,0.766,0.949,1.102
2017-06-28,-0.64,0.69,0.51,0.722,1.047,1.069
2017-06-27,-0.4,0.84,0.627,0.846,1.146,1.089
2017-06-26,1.88,1.04,0.693,0.828,1.187,1.169
2017-06-23,-0.49,1.04,0.783,0.87,1.17,1.152
2017-06-22,-1.12,1.31,0.687,0.924,1.166,1.14
2017-06-21,-0.16,0.75,0.667,1.11,1.112,1.112
2017-06-20,-0.95,1.25,0.853,1.296,1.135,1.138
2017-06-19,-0.4,1.31,1.183,1.296,1.214,1.146
2017-06-16,1.12,2.24,1.307,1.208,1.162,1.097
2017-06-15,1.21,1.68,0.977,0.96,1.024,1.011
2017-06-14,0.82,1.25,0.707,0.778,0.945,0.957
2017-06-13,1.32,0.87,0.623,0.724,0.934,0.951
2017-06-12,-1.95,1.0,0.59,0.958,0.984,0.961
2017-06-09,0.33,0.77,0.583,0.916,0.942,0.942
2017-06-08,-0.65,0.98,1.007,0.934,0.96,0.949
2017-06-07,2.91,2.04,0.943,0.916,0.949,0.987
2017-06-06,0.25,0.79,0.55,0.736,0.86,0.927
2017-06-05,1.09,0.86,0.583,0.852,0.883,0.933
2017-06-02,1.28,0.89,0.677,0.796,0.869,0.932
2017-06-01,-1.51,1.14,0.837,0.808,0.868,0.969
2017-05-31,-2.3,1.37,0.65,0.754,0.909,0.957
2017-05-26,0.0,0.58,0.51,0.71,0.886,0.943
2017-05-25,1.75,0.95,0.607,0.798,0.916,0.978
2017-05-24,1.44,0.87,0.673,0.752,0.905,0.976
2017-05-23,-2.96,1.15,0.723,0.754,0.963,0.979
2017-05-22,-3.26,1.02,0.58,0.834,0.943,0.974
2017-05-19,0.96,0.72,0.533,0.858,0.958,1.034
2017-05-18,-1.03,0.88,0.81,0.89,0.996,1.101
2017-05-17,0.64,1.55,0.897,0.882,1.0,1.183
2017-05-16,3.05,1.14,0.673,0.862,0.937,1.215
2017-05-15,0.41,0.88,0.573,0.824,0.93,1.203
2017-05-12,-0.08,0.84,0.763,0.882,1.034,1.225
2017-05-11,-1.23,1.45,0.8,0.934,1.123,1.223
2017-05-10,-2.08,0.95,0.707,0.828,1.188,1.191
2017-05-09,0.72,1.17,0.757,0.822,1.297,1.245
2017-05-08,0.24,1.1,0.673,0.802,1.275,1.266
2017-05-05,-0.56,0.92,0.613,0.966,1.287,1.275
2017-05-04,-0.24,0.92,0.663,1.128,1.275,1.332
2017-05-03,0.16,1.07,0.997,1.364,1.281,1.349
2017-05-02,1.38,1.92,1.217,1.558,1.349,1.456
2017-04-28,0.0,1.73,1.277,1.364,1.306,1.459
2017-04-27,-0.49,2.1,1.38,1.262,1.257,1.487
2017-04-26,-2.68,2.04,0.997,1.002,1.224,1.45
2017-04-25,0.16,0.95,0.723,0.79,1.137,1.442
2017-04-24,-3.43,1.22,0.673,0.95,1.31,1.517
2017-04-21,0.08,0.8,0.593,1.004,1.385,1.624
2017-04-20,0.15,0.98,0.91,1.092,1.519,1.814
2017-04-19,-2.89,1.75,1.08,1.25,1.576,1.983
2017-04-18,-2.53,1.49,0.91,1.134,1.593,2.033
2017-04-17,-1.14,1.24,1.003,1.372,1.652,2.193
2017-04-14,-1.82,1.77,0.98,1.518,1.81,2.197
2017-04-13,0.0,1.17,1.283,1.592,1.998,2.215
2017-04-12,0.21,2.68,1.55,1.668,2.233,2.274
2017-04-11,0.28,1.97,1.37,1.516,2.214,2.225
2017-04-10,-1.46,2.14,1.23,1.538,2.407,2.217
2017-04-07,-0.41,1.55,1.157,1.674,2.323,2.31
2017-04-06,0.49,1.92,1.333,2.094,2.371,2.388
2017-04-05,1.99,2.08,1.633,2.414,2.385,2.36
2017-03-31,-1.95,2.82,2.157,2.496,2.371,2.37
2017-03-30,-4.51,3.65,2.39,2.712,2.275,2.297
2017-03-29,0.53,3.52,2.003,2.242,2.263,2.156
2017-03-28,0.07,2.49,2.13,1.944,2.183,2.039
2017-03-27,1.63,3.9,1.733,1.858,2.084,1.985
2017-03-24,-0.14,1.3,1.11,1.466,1.917,1.83
2017-03-23,0.14,2.03,1.363,1.578,1.959,1.879
2017-03-22,-0.34,2.06,1.333,1.878,1.91,1.811
2017-03-21,-0.07,1.94,1.267,2.01,1.881,1.753
2017-03-20,0.2,1.86,1.797,1.922,1.854,1.74
2017-03-17,0.41,3.53,2.083,1.996,1.826,1.765
2017-03-16,0.96,2.72,1.407,1.634,1.676,1.785
2017-03-15,-0.41,1.5,1.243,1.398,1.505,1.701
2017-03-14,0.14,2.23,1.317,1.452,1.474,1.731
2017-03-13,-0.07,1.72,1.087,1.34,1.426,1.734
