date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.15,0.21,0.19,0.208,0.221,0.257
2017-10-16,-1.63,0.36,0.183,0.216,0.222,0.261
2017-10-13,0.0,0.19,0.157,0.184,0.205,0.262
2017-10-12,-0.88,0.28,0.177,0.204,0.23,0.269
2017-10-11,0.15,0.25,0.15,0.186,0.246,0.277
2017-10-10,0.0,0.2,0.163,0.184,0.256,0.287
2017-10-09,0.59,0.29,0.16,0.188,0.263,0.297
2017-09-29,0.0,0.19,0.143,0.168,0.272,0.345
2017-09-28,-0.44,0.24,0.153,0.218,0.282,0.396
2017-09-27,-0.44,0.22,0.137,0.258,0.299,0.476
2017-09-26,-0.29,0.19,0.21,0.284,0.317,0.497
2017-09-25,0.44,0.44,0.293,0.3,0.332,0.528
2017-09-22,0.44,0.44,0.263,0.288,0.389,0.559
2017-09-21,-1.02,0.35,0.207,0.258,0.441,0.591
2017-09-20,0.15,0.27,0.217,0.27,0.55,0.623
2017-09-19,-0.73,0.38,0.223,0.296,0.576,0.671
2017-09-18,0.29,0.29,0.233,0.288,0.604,0.805
2017-09-15,-0.29,0.41,0.27,0.432,0.665,0.849
2017-09-14,-0.43,0.4,0.247,0.542,0.717,0.872
2017-09-13,-0.29,0.34,0.45,0.75,0.759,0.885
2017-09-12,-1.0,1.01,0.657,0.788,0.825,0.902
2017-09-11,-0.99,0.96,0.8,0.718,0.963,0.88
2017-09-08,2.17,1.44,0.657,0.706,0.962,0.893
2017-09-07,-0.57,0.53,0.397,0.604,0.893,0.917
2017-09-06,-0.85,0.66,0.52,0.662,0.9,1.019
2017-09-05,0.0,0.9,0.61,0.73,0.893,1.139
2017-09-04,1.3,0.93,0.583,1.028,0.871,1.109
2017-09-01,-0.57,0.82,0.607,1.032,0.893,1.067
2017-08-31,-1.27,1.0,1.13,1.018,0.991,1.033
2017-08-30,1.14,2.39,1.113,0.938,1.098,1.01
2017-08-29,0.14,0.95,0.567,0.578,1.105,0.915
2017-08-28,0.58,0.75,0.45,0.524,1.055,0.866
2017-08-25,1.31,0.6,0.397,0.604,1.009,0.841
2017-08-24,-0.87,0.59,0.423,0.844,0.98,0.816
2017-08-23,-0.43,0.68,0.61,1.14,0.987,0.803
2017-08-22,-1.56,1.15,0.983,1.496,1.016,0.79
2017-08-21,-1.54,1.8,1.29,1.356,0.922,0.741
2017-08-18,1.71,2.07,1.51,1.054,0.779,0.663
2017-08-17,4.3,2.46,0.97,0.702,0.595,0.544
2017-08-16,0.0,0.45,0.247,0.342,0.389,0.403
2017-08-15,-0.29,0.29,0.2,0.446,0.392,0.396
2017-08-14,-0.15,0.31,0.323,0.43,0.405,0.422
2017-08-11,0.0,0.66,0.543,0.442,0.436,0.441
2017-08-10,1.96,0.97,0.393,0.356,0.399,0.451
2017-08-09,-0.59,0.21,0.193,0.242,0.336,0.451
2017-08-08,0.0,0.37,0.2,0.296,0.35,0.473
2017-08-07,0.0,0.23,0.21,0.306,0.381,0.509
2017-08-04,-0.3,0.4,0.293,0.384,0.417,0.511
2017-08-03,-1.46,0.48,0.3,0.362,0.459,0.512
2017-08-02,-0.15,0.42,0.347,0.334,0.508,0.499
2017-08-01,1.48,0.62,0.303,0.32,0.52,0.492
2017-07-31,0.89,0.29,0.21,0.332,0.548,0.471
2017-07-28,-1.47,0.34,0.23,0.392,0.545,0.491
2017-07-27,0.44,0.35,0.343,0.488,0.553,0.498
2017-07-26,-1.17,0.68,0.423,0.612,0.546,0.493
2017-07-25,-1.15,0.59,0.47,0.584,0.51,0.475
2017-07-24,-0.14,0.82,0.597,0.646,0.481,0.454
2017-07-21,1.31,0.97,0.503,0.534,0.458,0.418
2017-07-20,-0.29,0.54,0.48,0.424,0.406,0.377
2017-07-19,2.23,0.9,0.387,0.372,0.379,0.367
2017-07-18,1.05,0.26,0.227,0.256,0.331,0.325
2017-07-17,-1.04,0.42,0.233,0.264,0.332,0.334
2017-07-14,0.6,0.28,0.2,0.298,0.318,0.337
2017-07-13,0.75,0.32,0.207,0.332,0.326,0.378
2017-07-12,0.0,0.3,0.297,0.322,0.332,0.395
2017-07-11,-1.34,0.59,0.347,0.346,0.329,0.433
2017-07-10,-1.46,0.45,0.24,0.282,0.31,0.435
2017-07-07,0.0,0.27,0.23,0.248,0.311,0.428
2017-07-06,-0.15,0.42,0.23,0.266,0.374,0.449
2017-07-05,0.0,0.27,0.183,0.258,0.39,0.439
2017-07-04,0.59,0.28,0.213,0.258,0.45,0.44
2017-07-03,0.0,0.36,0.247,0.282,0.483,0.443
2017-06-30,0.44,0.38,0.217,0.302,0.482,0.437
2017-06-29,0.0,0.27,0.223,0.406,0.503,0.445
2017-06-28,-1.17,0.4,0.287,0.468,0.503,0.462
2017-06-27,-1.01,0.46,0.453,0.562,0.491,0.485
2017-06-26,0.73,0.9,0.493,0.592,0.477,0.483
2017-06-23,-0.58,0.58,0.483,0.482,0.414,0.441
2017-06-22,0.29,0.87,0.493,0.484,0.407,0.423
2017-06-21,1.18,0.61,0.32,0.364,0.372,0.397
2017-06-20,-0.58,0.35,0.313,0.298,0.386,0.429
2017-06-19,1.18,0.59,0.287,0.292,0.393,0.445
2017-06-16,-0.15,0.27,0.183,0.228,0.361,0.463
2017-06-15,0.44,0.28,0.2,0.276,0.365,0.477
2017-06-14,-0.29,0.32,0.197,0.324,0.386,0.474
2017-06-13,-0.29,0.27,0.26,0.41,0.463,0.486
2017-06-12,-1.02,0.51,0.343,0.44,0.494,0.495
2017-06-09,-0.29,0.52,0.423,0.392,0.529,0.483
2017-06-08,0.44,0.75,0.39,0.35,0.526,0.471
2017-06-07,0.29,0.42,0.23,0.298,0.474,0.439
2017-06-06,0.0,0.27,0.193,0.432,0.482,0.437
2017-06-05,0.44,0.31,0.267,0.494,0.495,0.442
2017-06-02,-1.31,0.49,0.527,0.604,0.497,0.446
2017-06-01,1.18,1.09,0.557,0.604,0.483,0.458
2017-05-31,1.19,0.58,0.48,0.432,0.401,0.409
2017-05-26,1.05,0.86,0.45,0.416,0.382,0.407
2017-05-25,1.22,0.49,0.24,0.324,0.33,0.398
2017-05-24,0.15,0.23,0.243,0.292,0.318,0.407
2017-05-23,0.46,0.5,0.3,0.316,0.362,0.422
2017-05-22,0.0,0.4,0.243,0.27,0.348,0.419
2017-05-19,-0.61,0.33,0.227,0.268,0.363,0.425
2017-05-18,-0.75,0.35,0.207,0.27,0.402,0.444
2017-05-17,-0.75,0.27,0.22,0.274,0.43,0.469
2017-05-16,0.15,0.39,0.243,0.354,0.448,0.507
2017-05-15,-0.15,0.34,0.237,0.348,0.455,0.507
2017-05-12,0.3,0.37,0.347,0.39,0.469,0.544
2017-05-11,1.06,0.67,0.343,0.46,0.494,0.561
2017-05-10,-1.2,0.36,0.303,0.452,0.499,0.549
2017-05-09,0.15,0.55,0.423,0.47,0.547,0.581
2017-05-08,1.06,0.72,0.45,0.452,0.532,0.587
2017-05-05,0.3,0.63,0.36,0.404,0.549,0.577
2017-05-04,-0.3,0.45,0.303,0.402,0.548,0.608
2017-05-03,0.15,0.46,0.313,0.456,0.553,0.648
2017-05-02,0.15,0.48,0.367,0.532,0.59,0.688
2017-04-28,-0.3,0.62,0.447,0.516,0.607,0.749
2017-04-27,1.23,0.72,0.52,0.57,0.601,0.829
2017-04-26,-2.84,0.84,0.413,0.55,0.639,0.939
2017-04-25,-1.32,0.4,0.43,0.482,0.66,0.975
2017-04-24,-2.58,0.89,0.503,0.568,0.726,1.037
2017-04-21,0.43,0.62,0.373,0.52,0.776,1.075
2017-04-20,0.14,0.5,0.443,0.508,0.897,1.159
2017-04-19,-0.86,0.83,0.493,0.628,1.083,1.214
2017-04-18,-1.41,0.65,0.403,0.672,1.138,1.248
2017-04-17,-0.84,0.56,0.553,0.754,1.207,1.299
2017-04-14,-1.24,1.1,0.717,0.92,1.296,1.371
2017-04-13,1.12,1.05,0.703,1.066,1.375,1.436
2017-04-12,-1.78,1.06,0.817,1.328,1.402,1.469
2017-04-11,0.41,1.39,1.073,1.392,1.43,1.447
2017-04-10,1.11,1.83,1.397,1.382,1.432,1.406
2017-04-07,1.13,2.36,1.247,1.306,1.414,1.374
2017-04-06,1.14,1.38,0.907,1.212,1.385,1.312
2017-04-05,2.18,1.34,0.93,1.2,1.402,1.321
2017-03-31,-2.42,1.45,1.113,1.2,1.34,1.319
2017-03-30,-2.09,1.89,1.07,1.192,1.273,1.349
2017-03-29,0.56,1.32,0.887,1.144,1.219,1.35
2017-03-28,-2.06,1.34,0.917,1.294,1.23,1.379
2017-03-27,0.14,1.41,1.02,1.336,1.248,1.407
2017-03-24,0.97,1.65,1.24,1.198,1.238,1.38
2017-03-23,1.83,2.07,1.207,1.024,1.263,1.33
2017-03-22,-0.42,1.55,0.757,0.88,1.246,1.243
2017-03-21,-0.56,0.72,0.5,0.856,1.266,1.203
2017-03-20,-0.14,0.78,0.71,1.016,1.37,1.266
